job_id,customer_id,repair_date,repair_type,parts_changed,fault_code,fault_reason
JOB00241995,CUST00258602,2026-08-03,Emergency,Part_D18,F27,System error occurred due to component failure
JOB00241996,CUST00258603,2026-08-04,Emergency,Part_A13,F82,System error occurred due to component failure
JOB00241997,CUST00258604,2026-07-31,Emergency,Part_Y7,F30,System error occurred due to component failure
JOB00241998,CUST00258605,2026-07-30,Emergency,Part_X6,F73,System error occurred due to component failure
JOB00241999,CUST00258606,2026-08-05,Emergency,Part_Y7,F27,System error occurred due to component failure
JOB00242000,CUST00258607,2026-08-03,Emergency,Part_C14,F44,System error occurred due to component failure
JOB00242001,CUST00258608,2026-08-04,Emergency,Part_Q11,F30,System error occurred due to component failure
JOB00242002,CUST00258609,2026-07-31,Emergency,Part_A13,F82,System error occurred due to component failure
JOB00242003,CUST00258610,2026-08-02,Emergency,Part_F0,F30,System error occurred due to component failure
JOB00242004,CUST00258611,2026-08-03,Emergency,Part_Q11,F11,System error occurred due to component failure
JOB00242005,CUST00258612,2026-08-01,Emergency,Part_P4,F30,System error occurred due to component failure
JOB00242006,CUST00258613,2026-08-01,Emergency,Part_Q15,F27,System error occurred due to component failure
JOB00242007,CUST00258614,2026-07-31,Emergency,Part_Q11,F82,System error occurred due to component failure
JOB00242008,CUST00258615,2026-08-05,Emergency,Part_H5,F11,System error occurred due to component failure
JOB00242009,CUST00258616,2026-07-31,Emergency,Part_D18,F73,System error occurred due to component failure
JOB00242010,CUST00258617,2026-08-01,Emergency,Part_L3,F27,System error occurred due to component failure
JOB00242011,CUST00258618,2026-08-03,Emergency,Part_P4,F73,System error occurred due to component failure
JOB00242012,CUST00258619,2026-07-30,Emergency,Part_F0,F78,System error occurred due to component failure
JOB00242013,CUST00258620,2026-08-03,Emergency,Part_M10,F27,System error occurred due to component failure
JOB00242014,CUST00258621,2026-08-02,Emergency,Part_Q15,F59,System error occurred due to component failure
JOB00242015,CUST00258622,2026-07-30,Emergency,Part_C14,F59,System error occurred due to component failure
JOB00242016,CUST00258623,2026-07-31,Emergency,Part_D18,F27,System error occurred due to component failure
JOB00242017,CUST00258624,2026-08-05,Emergency,Part_R16,F59,System error occurred due to component failure
JOB00242018,CUST00258625,2026-08-03,Emergency,Part_X6,F78,System error occurred due to component failure
JOB00242019,CUST00258626,2026-08-05,Emergency,Part_C14,F64,System error occurred due to component failure
JOB00242020,CUST00258627,2026-07-30,Emergency,Part_D18,F82,System error occurred due to component failure
JOB00242021,CUST00258628,2026-07-31,Emergency,Part_C14,F30,System error occurred due to component failure
JOB00242022,CUST00258629,2026-08-01,Emergency,Part_X6,F73,System error occurred due to component failure
JOB00242023,CUST00258630,2026-07-31,Emergency,Part_F8,F78,System error occurred due to component failure
JOB00242024,CUST00258631,2026-08-05,Emergency,Part_R16,F64,System error occurred due to component failure
JOB00242025,CUST00258632,2026-08-05,Emergency,Part_Y1,F30,System error occurred due to component failure
JOB00242026,CUST00258633,2026-08-02,Emergency,Part_U2,F30,System error occurred due to component failure
JOB00242027,CUST00258634,2026-07-30,Emergency,Part_X6,F16,System error occurred due to component failure
JOB00242028,CUST00258635,2026-08-05,Emergency,Part_L3,F59,System error occurred due to component failure
JOB00242029,CUST00258636,2026-08-01,Emergency,Part_Y1,F16,System error occurred due to component failure
JOB00242030,CUST00258637,2026-08-03,Emergency,Part_C14,F27,System error occurred due to component failure
JOB00242031,CUST00258638,2026-08-01,Emergency,Part_M10,F73,System error occurred due to component failure
JOB00242032,CUST00258639,2026-08-02,Emergency,Part_F0,F64,System error occurred due to component failure
JOB00242033,CUST00258640,2026-07-31,Emergency,Part_R9,F11,System error occurred due to component failure
JOB00242034,CUST00258641,2026-08-04,Emergency,Part_U2,F92,System error occurred due to component failure
JOB00242035,CUST00258642,2026-08-04,Emergency,Part_L3,F78,System error occurred due to component failure
JOB00242036,CUST00258643,2026-08-01,Emergency,Part_M10,F27,System error occurred due to component failure
JOB00242037,CUST00258644,2026-08-02,Emergency,Part_P4,F92,System error occurred due to component failure
JOB00242038,CUST00258645,2026-08-05,Emergency,Part_C12,F11,System error occurred due to component failure
JOB00242039,CUST00258646,2026-08-02,Emergency,Part_U2,F27,System error occurred due to component failure
JOB00242040,CUST00258647,2026-08-02,Emergency,Part_C14,F30,System error occurred due to component failure
JOB00242041,CUST00258648,2026-07-30,Emergency,Part_A13,F27,System error occurred due to component failure
JOB00242042,CUST00258649,2026-08-01,Emergency,Part_D18,F16,System error occurred due to component failure
JOB00242043,CUST00258650,2026-08-04,Emergency,Part_Y1,F27,System error occurred due to component failure
JOB00242044,CUST00258651,2026-08-03,Emergency,Part_Q11,F27,System error occurred due to component failure
JOB00242045,CUST00258652,2026-07-30,Emergency,Part_P4,F59,System error occurred due to component failure
JOB00242046,CUST00258653,2026-08-03,Emergency,Part_R9,F44,System error occurred due to component failure
JOB00242047,CUST00258654,2026-08-04,Emergency,Part_U2,F64,System error occurred due to component failure
JOB00242048,CUST00258655,2026-08-01,Emergency,Part_Q11,F64,System error occurred due to component failure
JOB00242049,CUST00258656,2026-08-04,Emergency,Part_D18,F73,System error occurred due to component failure
JOB00242050,CUST00258657,2026-07-30,Emergency,Part_M10,F92,System error occurred due to component failure
JOB00242051,CUST00258658,2026-08-04,Emergency,Part_L3,F73,System error occurred due to component failure
JOB00242052,CUST00258659,2026-08-05,Emergency,Part_Y1,F53,System error occurred due to component failure
JOB00242053,CUST00258660,2026-08-04,Emergency,Part_Z17,F73,System error occurred due to component failure
JOB00242054,CUST00258661,2026-08-05,Emergency,Part_D18,F30,System error occurred due to component failure
JOB00242055,CUST00258662,2026-08-05,Emergency,Part_A13,F92,System error occurred due to component failure
JOB00242056,CUST00258663,2026-08-03,Emergency,Part_U2,F44,System error occurred due to component failure
JOB00242057,CUST00258664,2026-07-30,Emergency,Part_H5,F73,System error occurred due to component failure
JOB00242058,CUST00258665,2026-07-31,Emergency,Part_Q15,F69,System error occurred due to component failure
JOB00242059,CUST00258666,2026-07-30,Emergency,Part_C14,F82,System error occurred due to component failure
JOB00242060,CUST00258667,2026-07-31,Emergency,Part_R9,F69,System error occurred due to component failure
JOB00242061,CUST00258668,2026-08-05,Emergency,Part_A13,F82,System error occurred due to component failure
JOB00242062,CUST00258669,2026-08-01,Emergency,Part_A13,F53,System error occurred due to component failure
JOB00242063,CUST00258670,2026-08-01,Emergency,Part_H5,F44,System error occurred due to component failure
JOB00242064,CUST00258671,2026-08-03,Emergency,Part_Q15,F27,System error occurred due to component failure
JOB00242065,CUST00258672,2026-07-30,Emergency,Part_D18,F27,System error occurred due to component failure
JOB00242066,CUST00258673,2026-08-01,Emergency,Part_Y7,F16,System error occurred due to component failure
JOB00242067,CUST00258674,2026-08-04,Emergency,Part_Y7,F73,System error occurred due to component failure
JOB00242068,CUST00258675,2026-07-31,Emergency,Part_C12,F78,System error occurred due to component failure
JOB00242069,CUST00258676,2026-08-04,Emergency,Part_Q11,F92,System error occurred due to component failure
JOB00242070,CUST00258677,2026-08-02,Emergency,Part_C12,F92,System error occurred due to component failure
JOB00242071,CUST00258678,2026-08-01,Emergency,Part_U2,F78,System error occurred due to component failure
JOB00242072,CUST00258679,2026-08-02,Emergency,Part_A13,F11,System error occurred due to component failure
JOB00242073,CUST00258680,2026-08-03,Emergency,Part_A13,F44,System error occurred due to component failure
JOB00242074,CUST00258681,2026-08-05,Emergency,Part_N19,F64,System error occurred due to component failure
JOB00242075,CUST00258682,2026-08-04,Emergency,Part_M10,F11,System error occurred due to component failure
JOB00242076,CUST00258683,2026-07-30,Emergency,Part_Z17,F69,System error occurred due to component failure
JOB00242077,CUST00258684,2026-07-31,Emergency,Part_R16,F27,System error occurred due to component failure
JOB00242078,CUST00258685,2026-07-31,Emergency,Part_C12,F92,System error occurred due to component failure
JOB00242079,CUST00258686,2026-08-02,Emergency,Part_Z17,F92,System error occurred due to component failure
JOB00242080,CUST00258687,2026-08-01,Emergency,Part_Q15,F78,System error occurred due to component failure
JOB00242081,CUST00258688,2026-07-31,Emergency,Part_H5,F69,System error occurred due to component failure
JOB00242082,CUST00258689,2026-08-05,Emergency,Part_L3,F59,System error occurred due to component failure
JOB00242083,CUST00258690,2026-08-01,Emergency,Part_C12,F53,System error occurred due to component failure
JOB00242084,CUST00258691,2026-07-31,Emergency,Part_L3,F78,System error occurred due to component failure
JOB00242085,CUST00258692,2026-08-03,Emergency,Part_R9,F92,System error occurred due to component failure
JOB00242086,CUST00258693,2026-08-03,Emergency,Part_N19,F53,System error occurred due to component failure
JOB00242087,CUST00258694,2026-07-30,Emergency,Part_F0,F27,System error occurred due to component failure
JOB00242088,CUST00258695,2026-08-04,Emergency,Part_Y1,F16,System error occurred due to component failure
JOB00242089,CUST00258696,2026-08-05,Emergency,Part_X6,F53,System error occurred due to component failure
JOB00242090,CUST00258697,2026-08-04,Emergency,Part_F0,F78,System error occurred due to component failure
JOB00242091,CUST00258698,2026-08-02,Emergency,Part_D18,F16,System error occurred due to component failure
JOB00242092,CUST00258699,2026-08-03,Emergency,Part_U2,F69,System error occurred due to component failure
JOB00242093,CUST00258700,2026-08-03,Emergency,Part_C14,F27,System error occurred due to component failure
JOB00242094,CUST00258701,2026-07-31,Emergency,Part_L3,F78,System error occurred due to component failure
JOB00242095,CUST00258702,2026-08-01,Emergency,Part_F0,F78,System error occurred due to component failure
JOB00242096,CUST00258703,2026-07-30,Emergency,Part_F8,F27,System error occurred due to component failure
JOB00242097,CUST00258704,2026-08-01,Emergency,Part_R16,F69,System error occurred due to component failure
JOB00242098,CUST00258705,2026-07-31,Emergency,Part_C14,F78,System error occurred due to component failure
JOB00242099,CUST00258706,2026-08-02,Emergency,Part_F8,F69,System error occurred due to component failure
JOB00242100,CUST00258707,2026-07-30,Emergency,Part_F0,F59,System error occurred due to component failure
JOB00242101,CUST00258708,2026-08-03,Emergency,Part_A13,F78,System error occurred due to component failure
JOB00242102,CUST00258709,2026-08-02,Emergency,Part_D18,F27,System error occurred due to component failure
JOB00242103,CUST00258710,2026-08-04,Emergency,Part_L3,F78,System error occurred due to component failure
JOB00242104,CUST00258711,2026-07-31,Emergency,Part_R16,F16,System error occurred due to component failure
JOB00242105,CUST00258712,2026-08-01,Emergency,Part_P4,F27,System error occurred due to component failure
JOB00242106,CUST00258713,2026-08-02,Emergency,Part_Y7,F53,System error occurred due to component failure
JOB00242107,CUST00258714,2026-08-03,Emergency,Part_M10,F27,System error occurred due to component failure
JOB00242108,CUST00258715,2026-07-31,Emergency,Part_L3,F78,System error occurred due to component failure
JOB00242109,CUST00258716,2026-08-01,Emergency,Part_R9,F59,System error occurred due to component failure
JOB00242110,CUST00258717,2026-07-30,Emergency,Part_D18,F92,System error occurred due to component failure
JOB00242111,CUST00258718,2026-08-04,Emergency,Part_Z17,F30,System error occurred due to component failure
JOB00242112,CUST00258719,2026-08-02,Emergency,Part_U2,F69,System error occurred due to component failure
JOB00242113,CUST00258720,2026-08-01,Emergency,Part_C12,F82,System error occurred due to component failure
JOB00242114,CUST00258721,2026-08-01,Emergency,Part_X6,F27,System error occurred due to component failure
JOB00242115,CUST00258722,2026-08-01,Emergency,Part_Z17,F59,System error occurred due to component failure
JOB00242116,CUST00258723,2026-08-03,Emergency,Part_F8,F11,System error occurred due to component failure
JOB00242117,CUST00258724,2026-08-05,Emergency,Part_Q11,F27,System error occurred due to component failure
JOB00242118,CUST00258725,2026-08-04,Emergency,Part_F8,F11,System error occurred due to component failure
JOB00242119,CUST00258726,2026-08-04,Emergency,Part_Y1,F27,System error occurred due to component failure
