pincode,customer_id,epc_rating,current_energy_efficiency,potential_energy_efficiency
PC9661,CUST00047136,E,90,53
PC3572,CUST00115755,D,93,57
PC2996,CUST00016993,E,66,56
PC8992,CUST00148374,G,79,56
PC9847,CUST00127175,G,6,50
PC7756,CUST00015557,C,20,67
PC8714,CUST00014344,E,34,65
PC3956,CUST00145141,F,62,79
PC9073,CUST00098284,G,16,84
PC7017,CUST00010105,G,40,99
PC9713,CUST00226881,F,79,86
PC5155,CUST00042492,B,23,94
PC4988,CUST00147200,B,3,80
PC2468,CUST00242673,A,22,65
PC5783,CUST00102076,A,91,65
PC3589,CUST00126851,F,93,70
PC9869,CUST00047611,B,9,54
PC1111,CUST00089535,A,70,76
PC7942,CUST00224572,B,25,81
PC8512,CUST00146620,D,83,71
PC6379,CUST00051072,D,6,53
PC4152,CUST00193725,D,95,75
PC3127,CUST00046692,D,41,81
PC9349,CUST00112022,G,94,70
PC6732,CUST00207684,C,56,66
PC4807,CUST00222021,E,83,61
PC8431,CUST00205369,F,5,87
PC4724,CUST00052101,B,90,79
PC8893,CUST00045063,B,46,58
PC2383,CUST00110918,A,33,73
PC4635,CUST00102036,G,66,58
PC8526,CUST00214688,F,65,94
PC3746,CUST00094336,B,27,78
PC6167,CUST00162083,F,52,75
PC8203,CUST00147231,G,52,99
PC8732,CUST00173206,E,76,81
PC4788,CUST00232380,A,95,59
PC3964,CUST00119212,C,63,89
PC6343,CUST00157436,F,96,95
PC9974,CUST00003064,D,61,71
PC1111,CUST00168573,F,91,77
PC5166,CUST00164427,D,95,66
PC4629,CUST00087041,C,51,70
PC7954,CUST00074280,D,50,51
PC3906,CUST00058744,D,2,63
PC5004,CUST00133246,D,90,86
PC2587,CUST00264621,A,55,83
PC1858,CUST00051495,B,11,69
PC9855,CUST00267715,G,42,82
PC4184,CUST00261931,E,41,81
PC1537,CUST00134412,C,98,83
PC5367,CUST00090584,B,50,89
PC3067,CUST00153387,G,12,54
PC5954,CUST00040538,G,17,65
PC3608,CUST00125789,G,78,69
PC5325,CUST00196063,E,98,87
PC2006,CUST00179324,F,53,67
PC2793,CUST00110432,G,16,63
PC5168,CUST00235746,E,70,70
PC7291,CUST00188659,E,14,96
PC8596,CUST00258936,B,83,88
PC4514,CUST00150046,F,35,71
PC9263,CUST00198280,E,82,52
PC8738,CUST00219646,F,55,71
PC5064,CUST00212906,A,47,64
PC9491,CUST00053338,E,9,63
PC6859,CUST00185979,G,43,91
PC3555,CUST00191928,G,33,73
PC5233,CUST00195556,D,44,99
PC3937,CUST00191539,B,42,56
PC4448,CUST00269621,C,22,69
PC2591,CUST00192213,F,45,98
PC6713,CUST00072652,E,92,56
PC1291,CUST00032202,A,81,74
PC2081,CUST00090206,B,35,88
PC4461,CUST00047694,F,87,92
PC5050,CUST00237179,G,1,53
PC9047,CUST00056635,C,94,89
PC5419,CUST00159273,C,85,84
PC2722,CUST00247148,B,77,64
PC4065,CUST00145853,G,50,65
PC6968,CUST00171040,B,91,73
PC7513,CUST00254237,C,67,65
PC9468,CUST00073145,C,78,90
PC8701,CUST00235821,F,79,55
PC6248,CUST00187256,B,10,78
PC1896,CUST00239666,E,25,50
PC6546,CUST00258394,C,36,62
PC5290,CUST00178208,E,19,68
PC2843,CUST00072106,E,69,77
PC1309,CUST00168331,A,8,78
PC5549,CUST00117851,B,46,62
PC4775,CUST00221473,E,95,81
PC7371,CUST00023488,B,56,85
PC7357,CUST00252494,E,5,77
PC9846,CUST00097576,C,56,79
PC7661,CUST00185618,A,90,84
PC1966,CUST00228823,C,17,60
PC6347,CUST00008502,E,49,50
PC7459,CUST00094569,B,82,86
PC4330,CUST00066085,F,19,76
PC3279,CUST00125684,A,37,67
PC7961,CUST00098868,C,2,52
PC7771,CUST00041463,D,81,90
PC2238,CUST00232482,D,63,56
PC9537,CUST00186461,G,1,60
PC4422,CUST00268737,E,38,52
PC7527,CUST00212292,A,96,58
PC7002,CUST00152049,B,21,69
PC4429,CUST00265273,E,26,96
PC6302,CUST00011785,G,38,95
PC8892,CUST00020286,C,38,95
PC6644,CUST00144448,C,99,62
PC4952,CUST00203124,E,49,98
PC8041,CUST00265979,D,99,73
PC4634,CUST00039931,F,93,88
PC7861,CUST00058818,B,41,79
PC1366,CUST00075350,G,40,63
PC8188,CUST00145136,D,13,55
PC6033,CUST00083474,F,26,55
PC7568,CUST00085041,G,99,84
PC1992,CUST00130174,G,37,77
PC7414,CUST00033671,C,33,72
PC7491,CUST00163146,C,35,52
PC3620,CUST00216854,B,52,61
PC3527,CUST00123771,C,10,99
PC9025,CUST00269826,F,57,86
PC2455,CUST00125944,F,62,89
PC3618,CUST00262754,A,73,96
PC4837,CUST00104011,D,25,97
PC7002,CUST00207469,B,22,78
PC9701,CUST00063555,C,54,83
PC9943,CUST00168256,E,55,78
PC6429,CUST00145145,B,45,90
PC8586,CUST00239910,C,49,71
PC8306,CUST00162570,E,10,82
PC1950,CUST00106635,E,60,81
PC4843,CUST00089781,E,94,96
PC3349,CUST00011442,E,4,85
PC6151,CUST00154180,D,13,52
PC3989,CUST00047951,F,52,96
PC6189,CUST00239838,G,85,91
PC2207,CUST00067006,G,16,60
PC6490,CUST00134924,C,75,52
PC4962,CUST00194688,A,6,89
PC2059,CUST00174540,F,61,82
PC4016,CUST00123070,A,52,78
PC7262,CUST00156991,C,25,97
PC7085,CUST00073515,A,67,71
PC6065,CUST00105096,A,64,95
PC1371,CUST00260828,F,73,78
PC5240,CUST00147094,F,88,61
PC4166,CUST00082752,B,55,78
PC7861,CUST00041241,B,83,79
PC1949,CUST00225615,B,12,60
PC5050,CUST00025795,E,93,51
PC1570,CUST00268148,B,6,56
PC8077,CUST00129395,A,75,68
PC4275,CUST00073697,G,77,83
PC6539,CUST00168646,B,40,79
PC1175,CUST00239137,D,53,95
PC5431,CUST00217680,F,59,93
PC2635,CUST00130694,E,46,79
PC6193,CUST00021372,F,51,57
PC3907,CUST00032001,B,77,90
PC9954,CUST00111119,C,7,76
PC6621,CUST00162926,G,9,98
PC1454,CUST00089534,D,94,65
PC6483,CUST00257198,F,93,52
PC3625,CUST00157769,D,50,84
PC6921,CUST00179593,G,16,52
PC2018,CUST00134931,A,8,83
PC9340,CUST00119974,B,30,80
PC7466,CUST00202818,C,87,68
PC8767,CUST00111276,C,97,82
PC8233,CUST00136975,A,69,75
PC3886,CUST00230805,A,70,61
PC9009,CUST00158665,B,47,99
PC2755,CUST00228485,F,1,64
PC3993,CUST00200320,C,50,72
PC9390,CUST00260177,E,91,52
PC5026,CUST00197795,E,63,52
PC1307,CUST00069327,A,44,71
PC2287,CUST00090017,A,39,71
PC4219,CUST00165826,D,93,57
PC5124,CUST00269715,D,15,61
PC2739,CUST00154807,C,10,95
PC7357,CUST00206937,C,81,95
PC3319,CUST00197975,E,51,81
PC9373,CUST00261653,C,49,65
PC4665,CUST00099167,E,22,73
PC4458,CUST00125705,F,46,88
PC1251,CUST00076377,C,82,82
PC2048,CUST00168754,B,1,65
PC4413,CUST00209107,B,96,78
PC1202,CUST00023617,E,89,71
PC8486,CUST00000158,B,83,90
PC9984,CUST00203619,E,1,93
PC3979,CUST00090482,B,83,50
PC4519,CUST00172876,C,82,75
PC1192,CUST00190272,C,53,74
PC9814,CUST00041367,D,26,60
PC1587,CUST00080769,A,3,93
PC1854,CUST00052806,F,21,84
PC4753,CUST00130616,B,12,73
PC5191,CUST00146727,D,92,83
PC9015,CUST00053164,E,71,90
PC6897,CUST00129159,F,79,55
PC8576,CUST00175406,C,79,68
PC6597,CUST00199274,E,88,70
PC1840,CUST00143470,D,91,80
PC5180,CUST00105528,D,76,85
PC1617,CUST00006034,A,77,91
PC6681,CUST00176062,G,22,61
PC8024,CUST00061278,D,20,98
PC4769,CUST00079512,D,67,76
PC4284,CUST00100104,E,62,96
PC4738,CUST00029585,G,39,80
PC5163,CUST00177294,B,7,84
PC6746,CUST00192452,E,75,78
PC7030,CUST00197076,F,63,54
PC7664,CUST00202692,B,78,88
PC4633,CUST00269068,B,58,85
PC3839,CUST00028664,E,31,66
PC6608,CUST00130121,C,40,63
PC5961,CUST00207874,G,62,60
PC5375,CUST00271833,C,34,65
PC8800,CUST00135045,E,19,91
PC7362,CUST00204592,C,17,76
PC8381,CUST00192420,B,38,97
PC8239,CUST00013054,F,62,95
PC7326,CUST00111476,F,24,80
PC1280,CUST00127487,G,79,85
PC3019,CUST00183492,E,66,66
PC7014,CUST00247733,B,68,94
PC2670,CUST00173439,E,95,61
PC4517,CUST00165535,B,41,84
PC2855,CUST00036563,G,50,95
PC8866,CUST00244607,E,49,54
PC9493,CUST00246194,A,28,74
PC5710,CUST00171128,F,83,74
PC3545,CUST00071885,A,21,97
PC8138,CUST00217589,G,90,73
PC9909,CUST00135643,D,3,78
PC9681,CUST00080483,G,61,92
PC6919,CUST00057114,A,68,56
PC7386,CUST00131041,D,93,81
PC7687,CUST00077959,D,25,67
PC3883,CUST00033444,A,79,77
PC3972,CUST00118123,A,81,57
PC1714,CUST00175057,E,46,57
PC9478,CUST00190765,A,93,89
PC4390,CUST00126285,D,46,63
PC5524,CUST00033289,E,89,99
PC9957,CUST00127951,B,41,77
PC2388,CUST00015587,A,41,58
PC9161,CUST00164044,F,69,82
PC2630,CUST00202891,G,58,83
PC3940,CUST00217626,A,92,83
PC5392,CUST00194471,C,55,78
PC4590,CUST00199652,A,68,58
PC9137,CUST00084130,F,85,52
PC5049,CUST00142914,E,69,76
PC1636,CUST00101582,B,71,53
PC8634,CUST00252401,E,51,81
PC5097,CUST00186277,C,93,89
PC6681,CUST00087288,D,80,84
PC6019,CUST00271683,A,1,65
PC6616,CUST00068894,B,4,84
PC9558,CUST00154434,F,77,92
PC7855,CUST00088256,A,88,78
PC1689,CUST00251494,F,92,69
PC2074,CUST00141204,B,58,97
PC6425,CUST00218927,E,75,78
PC4202,CUST00250751,A,29,50
PC9689,CUST00159199,A,9,58
PC1173,CUST00172997,B,20,85
PC6509,CUST00191185,A,10,77
PC9646,CUST00045591,E,66,68
PC6089,CUST00216784,B,39,64
PC4401,CUST00093181,D,53,79
PC4178,CUST00256410,B,42,51
PC6540,CUST00056641,E,44,92
PC5302,CUST00036093,E,72,61
PC4482,CUST00224207,E,62,76
PC8537,CUST00153878,B,42,69
PC4598,CUST00211145,E,31,54
PC8786,CUST00062698,A,10,90
PC4910,CUST00108161,G,76,97
PC7714,CUST00167508,A,57,53
PC6839,CUST00092746,D,86,57
PC1891,CUST00168255,F,36,93
PC1005,CUST00172680,E,77,79
PC2292,CUST00099830,D,18,75
PC9305,CUST00020049,E,71,51
PC8988,CUST00077379,G,77,99
PC9806,CUST00169047,E,13,94
PC5886,CUST00183950,C,54,58
PC4033,CUST00218416,E,13,96
PC4070,CUST00098289,B,90,74
PC7416,CUST00234987,A,53,64
PC3277,CUST00129647,F,73,57
PC4561,CUST00263332,G,19,63
PC1765,CUST00172940,D,97,64
PC1630,CUST00184057,B,23,80
PC7640,CUST00225204,F,88,55
PC2265,CUST00076866,B,36,94
PC7604,CUST00144205,E,96,62
PC4186,CUST00146857,F,42,94
PC4939,CUST00086913,E,65,73
PC5315,CUST00150436,A,36,70
PC3174,CUST00250125,B,35,68
PC9184,CUST00199970,B,61,52
PC9062,CUST00023234,E,33,58
PC8394,CUST00184212,A,88,73
PC4579,CUST00134321,E,52,98
PC3499,CUST00253748,F,11,60
PC3197,CUST00033262,C,6,76
PC8672,CUST00195681,E,65,74
PC9045,CUST00169578,A,32,55
PC9937,CUST00184309,A,12,75
PC9998,CUST00086071,G,3,77
PC8375,CUST00156101,E,65,55
PC6399,CUST00115685,A,46,76
PC2736,CUST00021804,D,56,88
PC8701,CUST00110985,B,50,60
PC5507,CUST00197593,D,18,83
PC3083,CUST00058156,A,4,58
PC2508,CUST00069581,B,22,65
PC1986,CUST00207017,C,8,71
PC9712,CUST00101926,D,1,85
PC7711,CUST00145154,C,42,64
PC2348,CUST00249761,A,51,85
PC4400,CUST00145198,G,6,52
PC5644,CUST00031209,B,85,53
PC6667,CUST00052911,G,31,64
PC8788,CUST00126733,D,89,77
PC7721,CUST00147532,B,13,88
PC5078,CUST00112870,C,5,91
PC1825,CUST00172026,A,2,97
PC8032,CUST00077252,A,44,95
PC6060,CUST00177074,G,44,79
PC5218,CUST00057066,D,39,97
PC8911,CUST00022189,G,62,79
PC4543,CUST00129463,E,54,68
PC2648,CUST00079830,D,41,76
PC9634,CUST00198522,B,1,87
PC8404,CUST00141591,E,27,80
PC2547,CUST00263922,D,3,56
PC3472,CUST00246126,G,8,65
PC3799,CUST00087884,E,1,69
PC9200,CUST00027845,E,20,68
PC3670,CUST00148968,A,43,57
PC4443,CUST00156797,G,92,55
PC4325,CUST00092713,B,42,67
PC3224,CUST00154302,D,69,67
PC8652,CUST00177652,C,52,85
PC3854,CUST00095945,A,76,89
PC8759,CUST00079064,D,48,86
PC1280,CUST00067039,E,68,72
PC7352,CUST00170853,A,63,62
PC2600,CUST00131440,E,17,54
PC6069,CUST00266729,C,83,62
PC4864,CUST00208888,G,28,95
PC3273,CUST00194643,D,12,73
PC4359,CUST00192020,F,49,72
PC4725,CUST00188811,C,55,96
PC9777,CUST00257237,B,4,79
PC1011,CUST00173290,G,30,54
PC7766,CUST00155203,G,2,92
PC2324,CUST00135172,D,30,67
PC2802,CUST00044798,C,87,75
PC6552,CUST00210627,B,77,66
PC4579,CUST00019373,B,94,94
PC4866,CUST00134475,C,82,54
PC8304,CUST00046276,C,49,94
PC8446,CUST00085254,D,83,52
PC5708,CUST00218413,A,14,76
PC2696,CUST00003990,D,43,78
PC9392,CUST00047637,G,79,97
PC9935,CUST00216370,F,84,69
PC1729,CUST00242215,A,7,86
PC3507,CUST00069213,F,69,58
PC6482,CUST00110430,E,50,57
PC8511,CUST00134552,C,61,96
PC5264,CUST00049864,C,42,92
PC1790,CUST00224136,B,45,94
PC5391,CUST00144771,C,3,68
PC6922,CUST00095091,A,77,55
PC1365,CUST00250422,E,57,67
PC4701,CUST00258163,D,61,90
PC5396,CUST00076136,D,49,72
PC4654,CUST00007262,D,49,87
PC7754,CUST00214013,D,76,74
PC2168,CUST00232689,B,95,50
PC7499,CUST00230246,D,88,59
PC9633,CUST00025241,A,91,54
PC4857,CUST00224874,B,54,71
PC1981,CUST00108684,G,58,86
PC6194,CUST00145114,G,55,98
PC5717,CUST00003887,F,73,83
PC4832,CUST00214949,D,28,87
PC8355,CUST00235130,E,5,51
PC4940,CUST00238441,F,67,83
PC8553,CUST00088814,B,37,63
PC5176,CUST00245619,B,60,57
PC8004,CUST00207418,D,14,52
PC8385,CUST00091558,C,58,55
PC7765,CUST00105679,G,6,96
PC9049,CUST00224727,E,58,88
PC8753,CUST00056336,C,5,52
PC2855,CUST00074376,E,48,69
PC8815,CUST00023411,B,39,79
PC9949,CUST00177402,C,60,72
PC6445,CUST00098343,F,11,96
PC5625,CUST00102460,D,43,74
PC3849,CUST00037072,G,62,77
PC9820,CUST00114002,E,51,56
PC4184,CUST00115843,D,58,68
PC8058,CUST00185198,B,17,53
PC9476,CUST00250015,E,44,60
PC3885,CUST00132661,A,62,72
PC6437,CUST00045014,D,87,53
PC2382,CUST00064851,G,46,87
PC7838,CUST00097730,C,61,76
PC2897,CUST00250854,D,8,86
PC5643,CUST00246045,B,60,85
PC6543,CUST00134688,A,6,90
PC2504,CUST00245333,B,16,95
PC9207,CUST00151408,F,88,84
PC7149,CUST00135901,F,74,92
PC6466,CUST00133888,C,39,79
PC8918,CUST00218177,A,43,63
PC2629,CUST00178124,G,7,85
PC2535,CUST00078811,B,83,98
PC7561,CUST00222498,B,82,78
PC5171,CUST00244487,F,22,58
PC7048,CUST00269380,G,66,66
PC9402,CUST00113414,C,25,80
PC4336,CUST00016590,A,49,91
PC2671,CUST00176525,A,5,90
PC3607,CUST00269043,F,61,91
PC8605,CUST00151443,B,96,54
PC6225,CUST00270189,F,95,88
PC2098,CUST00015858,G,99,59
PC5550,CUST00005084,F,80,90
PC4855,CUST00144451,F,60,91
PC8668,CUST00181569,E,33,75
PC4216,CUST00033849,F,23,89
PC7566,CUST00034540,E,54,51
PC2709,CUST00179495,G,17,75
PC8032,CUST00264581,F,77,89
PC1589,CUST00060706,B,89,82
PC4037,CUST00200033,C,61,61
PC8185,CUST00261418,C,2,82
PC8772,CUST00168734,B,81,81
PC1407,CUST00050929,G,16,64
PC8348,CUST00120594,E,87,88
PC7082,CUST00113980,F,82,54
PC1540,CUST00009562,G,86,95
PC8823,CUST00021607,B,1,55
PC4873,CUST00081640,C,93,62
PC3859,CUST00084679,D,71,97
PC3068,CUST00115519,A,88,53
PC2985,CUST00157866,C,34,88
PC3646,CUST00218146,A,37,74
PC9487,CUST00231433,B,6,84
PC7445,CUST00233997,C,21,51
PC7323,CUST00234917,C,29,50
PC4788,CUST00069427,A,65,82
PC3561,CUST00115071,C,12,97
PC8997,CUST00199598,D,90,71
PC4341,CUST00271757,F,7,83
PC6192,CUST00107372,A,30,57
PC5842,CUST00236326,G,13,72
PC2071,CUST00196212,E,27,91
PC9713,CUST00101645,B,5,73
PC8694,CUST00072281,F,77,80
PC1426,CUST00093262,D,86,55
PC8352,CUST00239280,D,72,65
PC7428,CUST00035952,F,7,68
PC1166,CUST00006562,F,44,99
PC7149,CUST00228119,E,30,86
PC1448,CUST00251913,E,69,51
PC7110,CUST00132217,F,95,81
PC8077,CUST00086048,F,76,63
PC6640,CUST00173584,C,45,86
PC7195,CUST00051947,A,22,93
PC8551,CUST00030023,A,37,61
PC6320,CUST00086607,E,24,77
PC5084,CUST00165511,D,26,53
PC8481,CUST00204476,C,34,64
PC9283,CUST00106736,C,84,77
PC9727,CUST00074346,F,67,54
PC1754,CUST00022500,A,95,88
PC1168,CUST00065087,B,70,86
PC3369,CUST00120772,E,26,96
PC2907,CUST00255701,B,53,88
PC2265,CUST00261862,G,49,79
PC2346,CUST00082587,E,56,74
PC4765,CUST00067815,F,70,52
PC4195,CUST00208967,A,73,99
PC8884,CUST00112430,F,9,68
PC1646,CUST00247779,B,91,69
PC2341,CUST00141037,G,18,75
PC6089,CUST00102957,E,30,82
PC1382,CUST00002260,A,63,82
PC8422,CUST00171515,F,58,75
PC6316,CUST00127639,B,33,79
PC9477,CUST00147536,E,26,92
PC3037,CUST00009226,D,64,87
PC5296,CUST00068021,D,15,91
PC7464,CUST00122090,B,95,93
PC1240,CUST00105549,A,20,55
PC6272,CUST00085849,A,86,78
PC6847,CUST00230125,A,30,52
PC2053,CUST00094034,G,45,60
PC1124,CUST00096690,E,17,90
PC4172,CUST00162239,E,33,76
PC3188,CUST00075630,E,85,50
PC3620,CUST00001653,G,17,86
PC7104,CUST00163458,E,68,65
PC8795,CUST00214079,B,57,63
PC6229,CUST00263736,A,28,76
PC8698,CUST00220542,D,33,82
PC6041,CUST00074978,E,10,97
PC6936,CUST00002247,C,54,69
PC8515,CUST00160175,A,28,63
PC9527,CUST00143535,D,90,59
PC5224,CUST00210287,D,97,88
PC1387,CUST00217278,C,96,75
PC7238,CUST00271026,D,96,93
PC5294,CUST00204594,B,33,57
PC4252,CUST00112771,A,33,57
PC1041,CUST00235737,D,19,61
PC4165,CUST00097835,D,83,57
PC6050,CUST00110606,F,98,81
PC6118,CUST00218642,A,36,84
PC5866,CUST00047317,B,21,97
PC6313,CUST00174595,E,98,91
PC8350,CUST00211085,C,76,94
PC1371,CUST00037875,E,79,96
PC6688,CUST00174605,C,8,84
PC2444,CUST00252766,F,81,74
PC5174,CUST00057838,B,88,78
PC7977,CUST00133082,D,71,54
PC8181,CUST00093743,C,14,64
PC5144,CUST00097029,D,4,96
PC2007,CUST00224740,A,58,65
PC8327,CUST00191024,G,90,98
PC6837,CUST00241415,B,8,99
PC4003,CUST00206466,A,30,76
PC7850,CUST00157053,E,16,55
PC4354,CUST00061917,F,96,88
PC6802,CUST00248965,D,67,59
PC2148,CUST00145916,G,72,68
PC6673,CUST00186974,F,34,93
PC6336,CUST00058864,B,30,51
PC8880,CUST00203695,A,38,84
PC8923,CUST00174002,B,79,84
PC5640,CUST00157449,D,78,81
PC3902,CUST00247468,E,99,87
PC6770,CUST00066452,F,58,69
PC6999,CUST00060666,D,83,94
PC4634,CUST00096336,C,44,62
PC1273,CUST00139182,C,45,79
PC7508,CUST00247873,A,56,91
PC8463,CUST00184825,G,96,96
PC6600,CUST00034783,B,93,74
PC2370,CUST00207131,B,84,67
PC9487,CUST00219312,E,40,72
PC6322,CUST00186660,C,59,65
PC8556,CUST00066049,C,57,58
PC3754,CUST00231626,F,71,50
PC6606,CUST00046323,B,39,79
PC1595,CUST00104674,D,4,77
PC6642,CUST00150875,A,15,96
PC1979,CUST00096145,E,14,88
PC9209,CUST00170985,E,61,57
PC6132,CUST00115939,D,22,62
PC6717,CUST00042290,F,72,56
PC3212,CUST00164601,C,30,79
PC2509,CUST00198861,C,50,67
PC4845,CUST00266651,D,86,77
PC5626,CUST00150265,F,15,97
PC3868,CUST00069949,D,86,64
PC4689,CUST00014996,G,40,77
PC5064,CUST00198595,E,67,81
PC4528,CUST00227150,B,60,56
PC5632,CUST00014917,E,2,72
PC4423,CUST00039706,D,31,76
PC3786,CUST00032682,D,21,60
PC8549,CUST00223746,C,57,67
PC2873,CUST00250732,A,39,80
PC9831,CUST00263291,D,86,91
PC2889,CUST00012292,B,8,63
PC2129,CUST00027953,E,87,58
PC3848,CUST00155535,G,78,55
PC5503,CUST00057802,B,63,63
PC2963,CUST00044583,A,47,86
PC4235,CUST00102397,C,36,82
PC6382,CUST00146479,F,96,91
PC4255,CUST00090565,C,28,70
PC9914,CUST00090638,A,96,85
PC9071,CUST00010353,G,41,86
PC7586,CUST00174640,C,79,85
PC1302,CUST00224830,D,28,70
PC9366,CUST00121600,G,94,86
PC4804,CUST00001421,F,8,98
PC9740,CUST00187234,A,67,54
PC1335,CUST00136779,F,72,72
PC2456,CUST00055249,D,37,52
PC1926,CUST00005783,E,87,98
PC7885,CUST00085540,B,99,83
PC5586,CUST00069008,A,61,66
PC3945,CUST00008898,B,86,75
PC1761,CUST00085063,D,48,55
PC2095,CUST00152387,D,29,79
PC8021,CUST00186053,C,54,50
PC1534,CUST00190098,F,88,56
PC1632,CUST00104408,D,62,80
PC3912,CUST00090637,D,74,76
PC4948,CUST00242474,D,18,87
PC1822,CUST00076416,D,19,67
PC2278,CUST00178602,D,93,94
PC6105,CUST00106909,E,67,65
PC2610,CUST00069397,E,46,61
PC5415,CUST00093441,D,17,53
PC1164,CUST00148526,F,58,98
PC3983,CUST00227615,D,13,90
PC5586,CUST00003183,F,89,86
PC8591,CUST00005616,A,79,58
PC6241,CUST00017762,C,33,74
PC8930,CUST00117713,B,8,58
PC5679,CUST00035857,E,1,54
PC7770,CUST00261368,D,24,71
PC3528,CUST00185678,F,20,63
PC6713,CUST00235084,F,7,97
PC2648,CUST00195328,A,32,70
PC6720,CUST00252491,F,38,83
PC7573,CUST00107060,G,82,71
PC1010,CUST00120148,G,10,95
PC9467,CUST00076037,B,28,97
PC7789,CUST00149091,F,87,87
PC5878,CUST00000195,A,37,87
PC9256,CUST00045679,F,97,53
PC8878,CUST00134727,E,46,63
PC4347,CUST00021338,E,49,83
PC9444,CUST00218373,C,60,66
PC9289,CUST00260449,G,25,89
PC7891,CUST00155746,D,76,94
PC7683,CUST00087850,F,71,50
PC2676,CUST00026665,F,56,58
PC7702,CUST00063023,E,12,94
PC7129,CUST00238719,C,93,69
PC4494,CUST00070971,B,38,74
PC3710,CUST00029696,E,77,72
PC8123,CUST00176774,B,2,65
PC3868,CUST00167702,A,90,55
PC5415,CUST00092478,G,45,75
PC6120,CUST00208726,B,37,80
PC3447,CUST00257071,B,73,88
PC7697,CUST00138167,D,30,64
PC9833,CUST00251870,B,31,87
PC2183,CUST00094279,B,95,76
PC1689,CUST00226218,C,82,85
PC4672,CUST00182789,A,63,92
PC3070,CUST00004307,C,10,93
PC6369,CUST00128067,A,21,76
PC6469,CUST00005341,D,89,93
PC5140,CUST00105264,B,32,54
PC7817,CUST00243851,B,9,94
PC7886,CUST00129334,C,66,89
PC9270,CUST00046579,E,48,62
PC2405,CUST00187140,B,9,75
PC2064,CUST00236864,D,37,62
PC8922,CUST00072051,E,2,92
PC2453,CUST00089705,C,5,56
PC7702,CUST00149366,C,54,74
PC2496,CUST00159557,C,32,91
PC1486,CUST00243974,G,13,60
PC2602,CUST00054733,D,90,58
PC5688,CUST00034606,C,67,94
PC8946,CUST00094789,E,82,63
PC9827,CUST00237326,D,11,71
PC2982,CUST00254178,B,14,54
PC4916,CUST00237303,E,84,67
PC6642,CUST00118685,E,56,61
PC6938,CUST00158526,G,64,69
PC3177,CUST00038448,G,36,89
PC5349,CUST00137803,E,93,53
PC1890,CUST00085012,G,83,79
PC6665,CUST00042668,E,73,66
PC5647,CUST00149145,E,10,67
PC8236,CUST00183761,G,4,53
PC6726,CUST00088071,C,92,62
PC2249,CUST00039169,A,50,71
PC6785,CUST00192814,D,72,58
PC3772,CUST00193910,B,37,80
PC9958,CUST00131559,C,59,65
PC2957,CUST00257072,C,99,88
PC7446,CUST00119966,G,16,93
PC5832,CUST00132545,B,75,51
PC6954,CUST00258587,G,91,64
PC5493,CUST00141258,B,3,67
PC1030,CUST00153296,F,86,77
PC8586,CUST00088439,C,96,54
PC5370,CUST00204972,A,98,90
PC1019,CUST00177521,F,22,63
PC6084,CUST00164593,G,32,71
PC8019,CUST00224879,B,97,63
PC9022,CUST00255008,E,7,55
PC1983,CUST00092530,B,35,94
PC9933,CUST00131988,F,46,59
PC4083,CUST00189906,C,91,60
PC6339,CUST00257194,F,56,97
PC8980,CUST00041964,A,23,54
PC9569,CUST00147014,F,3,80
PC7114,CUST00056035,D,94,81
PC2663,CUST00043252,C,9,54
PC4344,CUST00083572,G,65,66
PC2020,CUST00078582,C,48,87
PC5451,CUST00117770,F,51,61
PC8158,CUST00202579,F,67,76
PC9997,CUST00257067,B,73,82
PC7181,CUST00230148,G,33,52
PC7135,CUST00075925,D,4,92
PC2349,CUST00103822,F,71,83
PC3411,CUST00220067,E,6,57
PC4847,CUST00194677,G,44,98
PC9610,CUST00026780,G,91,56
PC3871,CUST00094188,D,80,63
PC1520,CUST00121551,G,99,65
PC7088,CUST00021058,E,81,74
PC2875,CUST00222399,E,50,55
PC1135,CUST00039818,E,93,66
PC1796,CUST00184580,F,27,72
PC7177,CUST00140170,G,18,74
PC9350,CUST00163894,C,12,68
PC1608,CUST00175056,B,18,84
PC3119,CUST00253697,B,24,81
PC7789,CUST00024269,E,16,94
PC6373,CUST00110971,G,68,77
PC6952,CUST00092732,C,78,93
PC1481,CUST00227386,A,1,54
PC6777,CUST00089007,B,74,93
PC6026,CUST00192973,A,86,92
PC7187,CUST00107516,E,80,89
PC7714,CUST00096687,E,84,56
PC8501,CUST00183539,B,38,85
PC4594,CUST00197097,B,96,72
PC4217,CUST00171279,F,36,89
PC4597,CUST00181860,B,35,66
PC4046,CUST00244273,A,83,76
PC4130,CUST00057362,B,39,80
PC3602,CUST00121619,C,21,95
PC3281,CUST00080687,C,45,55
PC6757,CUST00025003,C,36,65
PC6900,CUST00108270,G,7,90
PC1522,CUST00093819,G,85,88
PC7070,CUST00160953,D,77,54
PC2183,CUST00231799,E,86,54
PC4330,CUST00242069,C,79,93
PC2293,CUST00057635,A,44,64
PC2795,CUST00140725,B,58,68
PC8145,CUST00147838,G,15,76
PC5993,CUST00124383,A,40,99
PC2061,CUST00042179,G,6,58
PC1183,CUST00092563,C,87,95
PC2412,CUST00092952,C,1,60
PC1927,CUST00124901,D,8,67
PC6537,CUST00079654,G,61,70
PC2309,CUST00226956,F,6,64
PC1306,CUST00227354,C,98,74
PC8216,CUST00211698,F,4,89
