customer_id,repair_date,repair_type,parts_changed,fault_code,fault_reason
CUST00201847,2026-07-29,Emergency,Part_Y7,F64,System error occurred due to component failure
CUST00201848,2026-07-26,Emergency,Part_H5,F73,System error occurred due to component failure
CUST00201849,2026-07-23,Emergency,Part_R16,F82,System error occurred due to component failure
CUST00201850,2026-07-27,Emergency,Part_C12,F53,System error occurred due to component failure
CUST00201851,2026-07-29,Emergency,Part_R9,F73,System error occurred due to component failure
CUST00201852,2026-07-28,Emergency,Part_Q11,F64,System error occurred due to component failure
CUST00201853,2026-07-24,Emergency,Part_L3,F30,System error occurred due to component failure
CUST00201854,2026-07-27,Emergency,Part_R16,F69,System error occurred due to component failure
CUST00201855,2026-07-26,Emergency,Part_C14,F69,System error occurred due to component failure
CUST00201856,2026-07-23,Emergency,Part_C12,F53,System error occurred due to component failure
CUST00201857,2026-07-23,Emergency,Part_M10,F78,System error occurred due to component failure
CUST00201858,2026-07-27,Emergency,Part_C12,F44,System error occurred due to component failure
CUST00201859,2026-07-27,Emergency,Part_H5,F82,System error occurred due to component failure
CUST00201860,2026-07-25,Emergency,Part_Y7,F11,System error occurred due to component failure
CUST00201861,2026-07-29,Emergency,Part_C12,F92,System error occurred due to component failure
CUST00201862,2026-07-29,Emergency,Part_Y7,F59,System error occurred due to component failure
CUST00201863,2026-07-24,Emergency,Part_A13,F64,System error occurred due to component failure
CUST00201864,2026-07-26,Emergency,Part_Q15,F92,System error occurred due to component failure
CUST00201865,2026-07-27,Emergency,Part_F0,F73,System error occurred due to component failure
CUST00201866,2026-07-24,Emergency,Part_X6,F44,System error occurred due to component failure
CUST00201867,2026-07-26,Emergency,Part_C14,F69,System error occurred due to component failure
CUST00201868,2026-07-26,Emergency,Part_A13,F44,System error occurred due to component failure
CUST00201869,2026-07-24,Emergency,Part_M10,F59,System error occurred due to component failure
CUST00201870,2026-07-25,Emergency,Part_Y7,F27,System error occurred due to component failure
CUST00201871,2026-07-26,Emergency,Part_C14,F27,System error occurred due to component failure
CUST00201872,2026-07-26,Emergency,Part_M10,F73,System error occurred due to component failure
CUST00201873,2026-07-27,Emergency,Part_R16,F16,System error occurred due to component failure
CUST00201874,2026-07-28,Emergency,Part_P4,F53,System error occurred due to component failure
CUST00201875,2026-07-28,Emergency,Part_Q11,F69,System error occurred due to component failure
CUST00201876,2026-07-28,Emergency,Part_D18,F53,System error occurred due to component failure
CUST00201877,2026-07-28,Emergency,Part_C12,F53,System error occurred due to component failure
CUST00201878,2026-07-23,Emergency,Part_Y7,F53,System error occurred due to component failure
CUST00201879,2026-07-23,Emergency,Part_U2,F27,System error occurred due to component failure
CUST00201880,2026-07-27,Emergency,Part_Q15,F16,System error occurred due to component failure
CUST00201881,2026-07-29,Emergency,Part_Q11,F30,System error occurred due to component failure
CUST00201882,2026-07-24,Emergency,Part_A13,F30,System error occurred due to component failure
CUST00201883,2026-07-28,Emergency,Part_Z17,F27,System error occurred due to component failure
CUST00201884,2026-07-29,Emergency,Part_D18,F64,System error occurred due to component failure
CUST00201885,2026-07-28,Emergency,Part_M10,F27,System error occurred due to component failure
CUST00201886,2026-07-27,Emergency,Part_F8,F27,System error occurred due to component failure
CUST00201887,2026-07-26,Emergency,Part_X6,F30,System error occurred due to component failure
CUST00201888,2026-07-26,Emergency,Part_C14,F53,System error occurred due to component failure
CUST00201889,2026-07-25,Emergency,Part_R9,F59,System error occurred due to component failure
CUST00201890,2026-07-28,Emergency,Part_R16,F92,System error occurred due to component failure
CUST00201891,2026-07-26,Emergency,Part_D18,F59,System error occurred due to component failure
CUST00201892,2026-07-27,Emergency,Part_H5,F11,System error occurred due to component failure
CUST00201893,2026-07-29,Emergency,Part_Q11,F69,System error occurred due to component failure
CUST00201894,2026-07-26,Emergency,Part_P4,F64,System error occurred due to component failure
CUST00201895,2026-07-23,Emergency,Part_L3,F27,System error occurred due to component failure
CUST00201896,2026-07-24,Emergency,Part_Y7,F78,System error occurred due to component failure
CUST00201897,2026-07-29,Emergency,Part_Z17,F59,System error occurred due to component failure
CUST00201898,2026-07-24,Emergency,Part_A13,F11,System error occurred due to component failure
CUST00201899,2026-07-24,Emergency,Part_P4,F44,System error occurred due to component failure
CUST00201900,2026-07-23,Emergency,Part_R9,F27,System error occurred due to component failure
CUST00201901,2026-07-24,Emergency,Part_L3,F11,System error occurred due to component failure
CUST00201902,2026-07-25,Emergency,Part_M10,F53,System error occurred due to component failure
CUST00201903,2026-07-28,Emergency,Part_Y7,F69,System error occurred due to component failure
CUST00201904,2026-07-24,Emergency,Part_N19,F44,System error occurred due to component failure
CUST00201905,2026-07-25,Emergency,Part_H5,F27,System error occurred due to component failure
CUST00201906,2026-07-28,Emergency,Part_Z17,F11,System error occurred due to component failure
CUST00201907,2026-07-29,Emergency,Part_C12,F78,System error occurred due to component failure
CUST00201908,2026-07-27,Emergency,Part_H5,F78,System error occurred due to component failure
CUST00201909,2026-07-24,Emergency,Part_F8,F30,System error occurred due to component failure
CUST00201910,2026-07-27,Emergency,Part_C12,F73,System error occurred due to component failure
CUST00201911,2026-07-28,Emergency,Part_Y7,F78,System error occurred due to component failure
CUST00201912,2026-07-23,Emergency,Part_Y7,F16,System error occurred due to component failure
CUST00201913,2026-07-25,Emergency,Part_A13,F78,System error occurred due to component failure
CUST00201914,2026-07-27,Emergency,Part_A13,F69,System error occurred due to component failure
CUST00201915,2026-07-29,Emergency,Part_M10,F27,System error occurred due to component failure
CUST00201916,2026-07-29,Emergency,Part_R16,F69,System error occurred due to component failure
CUST00201917,2026-07-26,Emergency,Part_L3,F30,System error occurred due to component failure
CUST00201918,2026-07-27,Emergency,Part_R9,F30,System error occurred due to component failure
CUST00201919,2026-07-26,Emergency,Part_H5,F53,System error occurred due to component failure
CUST00201920,2026-07-29,Emergency,Part_C14,F27,System error occurred due to component failure
CUST00201921,2026-07-23,Emergency,Part_C12,F82,System error occurred due to component failure
CUST00201922,2026-07-27,Emergency,Part_H5,F78,System error occurred due to component failure
CUST00201923,2026-07-25,Emergency,Part_Q11,F82,System error occurred due to component failure
CUST00201924,2026-07-23,Emergency,Part_F0,F16,System error occurred due to component failure
CUST00201925,2026-07-25,Emergency,Part_A13,F30,System error occurred due to component failure
CUST00201926,2026-07-23,Emergency,Part_C12,F11,System error occurred due to component failure
CUST00201927,2026-07-27,Emergency,Part_C14,F64,System error occurred due to component failure
CUST00201928,2026-07-27,Emergency,Part_C14,F59,System error occurred due to component failure
CUST00201929,2026-07-24,Emergency,Part_P4,F78,System error occurred due to component failure
CUST00201930,2026-07-29,Emergency,Part_H5,F27,System error occurred due to component failure
CUST00201931,2026-07-25,Emergency,Part_Q11,F27,System error occurred due to component failure
CUST00201932,2026-07-29,Emergency,Part_R16,F16,System error occurred due to component failure
CUST00201933,2026-07-25,Emergency,Part_Z17,F78,System error occurred due to component failure
CUST00201934,2026-07-29,Emergency,Part_R16,F73,System error occurred due to component failure
CUST00201935,2026-07-25,Emergency,Part_Y1,F27,System error occurred due to component failure
CUST00201936,2026-07-24,Emergency,Part_Z17,F69,System error occurred due to component failure
CUST00201937,2026-07-28,Emergency,Part_A13,F82,System error occurred due to component failure
CUST00201938,2026-07-29,Emergency,Part_Y7,F16,System error occurred due to component failure
CUST00201939,2026-07-23,Emergency,Part_C14,F30,System error occurred due to component failure
CUST00201940,2026-07-25,Emergency,Part_F0,F27,System error occurred due to component failure
CUST00201941,2026-07-25,Emergency,Part_X6,F78,System error occurred due to component failure
CUST00201942,2026-07-24,Emergency,Part_H5,F78,System error occurred due to component failure
CUST00201943,2026-07-29,Emergency,Part_C12,F27,System error occurred due to component failure
CUST00201944,2026-07-29,Emergency,Part_Q15,F27,System error occurred due to component failure
CUST00201945,2026-07-26,Emergency,Part_P4,F30,System error occurred due to component failure
CUST00201946,2026-07-24,Emergency,Part_Y1,F78,System error occurred due to component failure
CUST00201947,2026-07-24,Emergency,Part_L3,F44,System error occurred due to component failure
CUST00201948,2026-07-28,Emergency,Part_N19,F73,System error occurred due to component failure
CUST00201949,2026-07-28,Emergency,Part_Y1,F78,System error occurred due to component failure
CUST00201950,2026-07-25,Emergency,Part_F0,F69,System error occurred due to component failure
CUST00201951,2026-07-26,Emergency,Part_P4,F44,System error occurred due to component failure
CUST00201952,2026-07-27,Emergency,Part_P4,F92,System error occurred due to component failure
CUST00201953,2026-07-25,Emergency,Part_M10,F73,System error occurred due to component failure
CUST00201954,2026-07-26,Emergency,Part_M10,F53,System error occurred due to component failure
CUST00201955,2026-07-26,Emergency,Part_Y1,F92,System error occurred due to component failure
CUST00201956,2026-07-29,Emergency,Part_R9,F11,System error occurred due to component failure
CUST00201957,2026-07-23,Emergency,Part_F0,F27,System error occurred due to component failure
CUST00201958,2026-07-29,Emergency,Part_F0,F27,System error occurred due to component failure
CUST00201959,2026-07-25,Emergency,Part_Y7,F78,System error occurred due to component failure
CUST00201960,2026-07-23,Emergency,Part_C12,F16,System error occurred due to component failure
CUST00201961,2026-07-26,Emergency,Part_D18,F11,System error occurred due to component failure
CUST00201962,2026-07-26,Emergency,Part_R9,F92,System error occurred due to component failure
CUST00201963,2026-07-23,Emergency,Part_Q11,F59,System error occurred due to component failure
CUST00201964,2026-07-28,Emergency,Part_C14,F64,System error occurred due to component failure
CUST00201965,2026-07-26,Emergency,Part_A13,F78,System error occurred due to component failure
CUST00201966,2026-07-27,Emergency,Part_Q15,F78,System error occurred due to component failure
CUST00201967,2026-07-24,Emergency,Part_U2,F59,System error occurred due to component failure
CUST00201968,2026-07-29,Emergency,Part_Y1,F16,System error occurred due to component failure
CUST00201969,2026-07-24,Emergency,Part_Q15,F11,System error occurred due to component failure
CUST00201970,2026-07-26,Emergency,Part_Q11,F59,System error occurred due to component failure
CUST00201971,2026-07-28,Emergency,Part_Y1,F44,System error occurred due to component failure
CUST00201972,2026-07-28,Emergency,Part_C14,F78,System error occurred due to component failure
CUST00201973,2026-07-25,Emergency,Part_D18,F64,System error occurred due to component failure
