lead_id,primary_quotation,secondary_quotation,final_quotation
LD00016750,2772.65,1315.72,1867.92
LD00016751,2290.76,1692.77,1878.83
LD00016752,2614.43,1820.67,2776.98
LD00016753,1515.55,1228.65,2305.17
LD00016754,1725.46,1929.2,1829.22
LD00016755,1708.66,2100.52,2599.02
LD00016756,2027.0,2495.38,2483.77
LD00016757,1831.28,1852.86,1479.53
LD00016758,2833.69,1917.12,2143.77
LD00016759,2793.27,1720.74,1623.9
LD00016760,2240.74,1703.0,1501.76
LD00016761,2259.73,1331.97,1461.54
LD00016762,2718.97,1533.24,2591.64
LD00016763,2148.9,1339.06,1678.87
LD00016764,1759.98,2316.88,2214.53
LD00016765,2679.48,1568.43,2198.92
LD00016766,2775.74,1780.09,1551.97
LD00016767,1935.05,2482.85,1766.86
LD00016768,2814.27,1780.0,1562.13
LD00016769,2625.38,2346.4,1800.53
LD00016770,2377.05,2286.81,1666.73
LD00016771,2356.93,2389.57,2576.06
LD00016772,1804.26,2194.66,1679.38
LD00016773,2452.94,1385.08,1621.52
LD00016774,2884.18,1978.75,1510.37
LD00016775,2788.12,1845.71,1624.26
LD00016776,1635.19,2009.52,1736.27
LD00016777,2716.6,1474.71,1573.52
LD00016778,2383.99,2307.74,2502.02
LD00016779,2939.18,2377.69,2424.31
LD00016780,2732.54,2273.64,2363.13
LD00016781,2294.85,1208.82,2329.39
LD00016782,1993.13,1672.34,1747.97
LD00016783,2577.53,2244.13,2184.65
LD00016784,2245.8,1608.84,1417.98
LD00016785,2358.81,1232.79,2579.88
LD00016786,2690.13,1594.13,2572.56
LD00016787,1623.48,1470.31,2033.55
LD00016788,1588.39,2454.31,1610.98
LD00016789,1629.42,2105.4,1965.32
LD00016790,2615.73,2385.15,2127.06
LD00016791,2306.99,1730.75,2381.55
LD00016792,2061.12,1607.79,2552.42
LD00016793,1882.34,1557.08,2014.33
LD00016794,2205.9,1205.02,1625.85
LD00016795,2456.4,1826.93,2365.23
LD00016796,2197.86,1277.78,1572.05
LD00016797,1832.22,1799.54,1437.75
LD00016798,2332.37,1262.05,1619.35
LD00016799,2874.69,2016.0,1941.58
LD00016800,2377.9,2116.59,1402.15
LD00016801,2735.43,1370.5,1468.06
LD00016802,2821.17,1394.01,2269.68
LD00016803,1849.65,2210.69,2754.44
LD00016804,2499.51,1250.09,2269.5
LD00016805,1652.92,1333.22,2258.48
LD00016806,1587.96,2077.29,2514.75
LD00016807,2941.76,1587.66,2452.2
LD00016808,1979.33,2116.47,2224.9
LD00016809,2888.52,2157.06,2054.23
LD00016810,2103.1,1366.94,1618.21
LD00016811,2989.05,1255.14,1503.71
LD00016812,2171.89,1493.19,1941.28
LD00016813,2791.61,1994.76,1470.64
LD00016814,1917.63,2454.2,2624.42
LD00016815,1819.3,2042.21,2709.16
LD00016816,2013.23,1971.25,2420.57
LD00016817,1774.65,2049.37,2795.83
LD00016818,1899.58,1220.0,1661.4
LD00016819,1522.2,1675.22,1644.39
LD00016820,1839.97,1449.09,2648.31
LD00016821,2987.11,2117.23,1819.42
LD00016822,2348.5,1499.76,2162.24
LD00016823,2690.86,2011.34,1674.54
LD00016824,2667.36,1494.81,2127.38
LD00016825,1560.66,2462.04,1854.22
LD00016826,2258.99,2056.24,2036.16
LD00016827,1602.4,1419.12,1646.1
LD00016828,1536.49,2405.64,2690.59
LD00016829,2732.41,1592.47,2033.56
LD00016830,2724.85,2003.28,2033.39
LD00016831,1663.7,2464.05,2594.52
LD00016832,2762.1,1345.15,1704.25
LD00016833,1953.34,2182.64,2402.93
LD00016834,1860.77,1281.1,2283.47
LD00016835,2760.23,2253.46,1772.41
LD00016836,1754.07,2334.64,1731.74
LD00016837,2553.3,1846.6,2294.27
LD00016838,1651.07,2215.69,2491.77
LD00016839,2234.41,1936.18,2114.75
LD00016840,2697.23,1764.59,2339.48
LD00016841,2566.4,1371.52,2214.54
LD00016842,1595.63,1713.8,1762.24
LD00016843,1764.3,1831.94,1852.03
LD00016844,2271.0,2013.68,2040.04
LD00016845,2815.92,1829.55,2500.32
LD00016846,1853.92,2244.41,2656.39
LD00016847,2196.95,2477.36,1531.14
LD00016848,1961.12,1934.49,1726.8
LD00016849,2425.1,2191.88,1712.19
LD00016850,1935.63,2479.51,2353.98
LD00016851,2136.37,1622.47,2057.93
LD00016852,2598.0,1434.41,1639.62
LD00016853,1941.22,1635.54,1475.04
LD00016854,1692.61,2416.89,1409.31
LD00016855,1998.67,1587.58,1670.49
LD00016856,2796.3,2305.81,1736.38
LD00016857,2920.2,1669.86,1650.9
LD00016858,1732.77,1739.37,1938.02
LD00016859,2972.39,1469.81,1893.2
LD00016860,1786.53,2308.57,1904.83
LD00016861,2858.39,1780.69,1681.04
LD00016862,2361.63,1888.29,1459.43
LD00016863,2848.09,1902.78,1559.88
LD00016864,2692.82,2407.2,2089.07
LD00016865,2702.84,1658.65,2493.57
LD00016866,1868.91,2267.5,2319.51
LD00016867,1711.87,2448.98,1975.76
LD00016868,2797.43,2053.73,2672.54
LD00016869,2864.43,2238.86,2145.11
LD00016870,2482.79,1795.04,1953.21
LD00016871,1525.75,2471.95,2268.03
LD00016872,1674.32,2304.41,1783.53
LD00016873,1682.56,1766.52,2321.52
LD00016874,2917.12,2045.6,2674.44
LD00016875,2810.81,2491.85,2293.93
LD00016876,2072.33,2484.06,2074.39
LD00016877,2802.16,2268.31,2296.29
LD00016878,2731.51,2256.17,2277.88
LD00016879,1731.53,1552.75,2160.33
LD00016880,2830.75,1276.56,2585.63
LD00016881,2946.63,1917.91,2601.86
LD00016882,2944.98,2402.29,1855.07
LD00016883,1576.53,1336.66,1433.16
LD00016884,1684.55,2337.25,2095.38
LD00016885,2018.89,1611.72,1927.29
LD00016886,1880.09,1395.6,2648.66
LD00016887,2748.57,1730.12,1636.35
LD00016888,2735.99,1211.8,2121.16
LD00016889,2000.13,1479.02,1712.25
LD00016890,2792.01,1658.06,2160.72
LD00016891,1734.84,1964.63,1879.53
LD00016892,2803.05,1759.3,1688.4
LD00016893,1572.87,1661.87,2522.67
LD00016894,2572.12,1902.55,1514.48
LD00016895,2882.53,1670.96,2585.25
LD00016896,1861.74,1989.06,1990.87
LD00016897,2482.7,1207.14,2053.38
LD00016898,2090.37,1240.01,2395.01
LD00016899,1503.36,1559.5,1902.12
LD00016900,2320.71,2183.65,2529.19
LD00016901,2831.67,1497.25,1818.78
LD00016902,2141.11,1779.31,1809.57
LD00016903,2104.86,1349.66,2165.72
LD00016904,2824.02,1294.53,2227.93
LD00016905,2320.53,1383.8,2079.69
LD00016906,2056.06,1626.52,2038.28
LD00016907,2854.26,1538.17,2622.26
LD00016908,2541.54,1636.38,2061.43
LD00016909,2610.76,1430.1,1990.97
LD00016910,2035.55,2055.04,2499.3
LD00016911,2671.22,1543.48,2077.52
LD00016912,2632.76,2437.3,2685.56
LD00016913,2687.34,1429.98,1877.0
LD00016914,2251.85,1468.45,1597.89
LD00016915,1501.21,2257.71,2015.46
LD00016916,2993.83,1464.81,2565.81
LD00016917,1956.33,2318.5,1606.82
LD00016918,1602.27,1745.51,2119.74
LD00016919,2282.43,1907.03,1542.54
LD00016920,1727.99,1702.76,2319.84
LD00016921,1857.81,1745.79,1410.09
LD00016922,1530.81,2041.91,1849.0
LD00016923,1700.37,2454.75,2713.17
LD00016924,2604.32,1384.97,1604.91
LD00016925,2540.93,2345.39,2562.64
LD00016926,1878.36,1581.58,1893.12
LD00016927,2935.34,2001.22,2631.7
LD00016928,2045.33,1615.62,2126.32
LD00016929,1514.49,1979.33,2321.26
LD00016930,2485.56,1977.14,1635.31
LD00016931,2442.09,1359.75,1463.92
LD00016932,2327.34,2029.62,2456.14
LD00016933,2625.72,1750.99,2307.63
LD00016934,2529.5,1494.58,1593.65
LD00016935,2891.34,1204.17,2529.12
LD00016936,2572.77,1989.26,1915.65
LD00016937,2576.91,2229.94,1966.16
LD00016938,2263.27,1381.46,2332.51
LD00016939,2368.7,1221.66,2595.57
LD00016940,2978.95,1562.86,1974.81
LD00016941,1764.01,2267.09,1689.33
LD00016942,1950.97,1760.23,1621.17
LD00016943,2143.22,1782.38,1687.5
LD00016944,1664.38,1747.81,1909.56
LD00016945,2539.94,1404.01,2276.68
LD00016946,1960.97,2236.02,1872.91
LD00016947,2505.59,1844.84,2349.44
LD00016948,2522.72,2049.82,2377.94
LD00016949,2538.1,1810.49,2022.43
LD00016950,2220.56,1668.76,1401.65
LD00016951,2860.25,1372.71,2430.42
LD00016952,2856.9,2050.05,1921.58
LD00016953,2720.91,2329.0,1737.25
LD00016954,2539.04,2341.46,1937.81
LD00016955,2737.25,1815.71,1573.97
LD00016956,2804.67,1360.77,2030.71
LD00016957,2714.03,1445.55,2158.07
LD00016958,2595.69,1997.73,1844.83
LD00016959,2531.14,2068.55,2307.72
LD00016960,2556.63,1995.17,2736.67
LD00016961,2793.06,1677.31,1893.23
LD00016962,2179.18,1740.54,2013.62
LD00016963,2526.88,1992.5,1986.45
LD00016964,2315.18,1517.95,1799.1
LD00016965,2606.53,2442.71,1883.08
LD00016966,2251.67,1877.42,1563.5
LD00016967,2186.02,2226.06,2131.33
LD00016968,2315.57,2240.89,2783.88
LD00016969,2065.92,2381.2,1987.41
LD00016970,2309.46,2082.79,1760.68
LD00016971,2529.53,2226.98,2743.62
LD00016972,2346.88,2367.29,1851.38
LD00016973,1966.21,1300.7,1818.69
LD00016974,2587.5,1475.65,2492.34
LD00016975,2115.17,1887.44,2075.54
LD00016976,2587.32,1495.47,2119.44
LD00016977,1571.0,1243.88,2441.48
LD00016978,2481.83,1470.38,1611.65
LD00016979,1931.19,2436.3,2430.32
LD00016980,2833.28,1359.03,2488.76
LD00016981,1993.3,2037.35,2755.93
LD00016982,2624.55,1223.08,2191.29
LD00016983,2167.41,2378.01,2543.82
LD00016984,2487.86,1300.98,1771.54
LD00016985,2509.28,1704.54,1838.84
LD00016986,2811.49,1704.74,1652.37
LD00016987,2386.91,2252.61,2437.75
LD00016988,2696.32,1663.43,1916.0
LD00016989,2377.5,1448.84,2362.04
LD00016990,2526.3,2490.84,2207.08
LD00016991,2775.85,1948.24,1400.23
LD00016992,2958.27,2489.12,2060.17
LD00016993,2952.75,1828.68,1519.9
LD00016994,1918.36,1989.8,1802.97
LD00016995,2349.26,1400.56,1428.84
LD00016996,2003.88,1833.48,1589.42
LD00016997,2670.74,1684.6,2662.01
LD00016998,1665.5,1921.55,1874.24
LD00016999,2236.86,2031.73,2560.38
LD00017000,2056.31,1376.31,1402.72
LD00017001,1625.57,1510.97,2498.32
LD00017002,2801.3,1776.25,2643.7
LD00017003,1784.73,1918.59,2322.23
LD00017004,2731.76,2330.7,1448.4
LD00017005,1878.84,1552.01,2548.18
LD00017006,1565.26,1657.9,1858.18
LD00017007,2193.64,1749.45,1406.83
LD00017008,2207.06,2304.78,1548.96
LD00017009,1752.83,1302.32,2313.26
LD00017010,1940.87,1496.18,2648.58
LD00017011,2003.54,2330.43,2115.31
LD00017012,2390.2,1789.08,1745.55
LD00017013,2264.14,2169.87,1593.27
LD00017014,2911.35,2196.29,1508.45
LD00017015,2497.68,1285.62,1943.98
LD00017016,1573.64,1524.05,1526.26
LD00017017,2412.55,2359.45,2737.24
LD00017018,2572.99,2320.25,2562.0
LD00017019,1824.45,1386.64,1461.01
LD00017020,2535.41,1987.84,1868.75
LD00017021,2212.93,1656.77,1686.17
LD00017022,2850.91,1469.97,1631.16
LD00017023,1975.1,1952.58,2159.57
LD00017024,1967.21,2252.41,2256.37
LD00017025,2180.66,2238.4,1475.45
LD00017026,1556.4,1854.34,2739.82
LD00017027,1943.77,2009.05,2461.61
LD00017028,1851.28,2323.17,1931.15
LD00017029,2958.45,2302.57,1796.88
LD00017030,2972.32,2127.98,2245.66
LD00017031,2352.13,1517.85,1472.63
LD00017032,2154.33,2119.65,2178.27
LD00017033,2262.37,1605.67,2287.59
LD00017034,2689.94,2186.06,1693.16
LD00017035,2122.25,1246.34,2115.76
LD00017036,1514.2,1425.36,2599.91
LD00017037,2417.83,1586.28,2220.17
LD00017038,2945.03,1399.88,1426.11
LD00017039,2080.51,1429.83,2509.19
LD00017040,2266.32,2216.98,2170.35
LD00017041,2981.31,2239.44,2313.67
LD00017042,2543.95,2009.76,2711.97
LD00017043,2008.77,1673.43,1622.53
LD00017044,2193.84,1669.56,2769.98
LD00017045,2207.17,1790.05,1487.76
LD00017046,2032.9,1699.4,1460.53
LD00017047,1556.74,1391.81,1956.1
LD00017048,2872.62,2087.92,1828.83
LD00017049,1934.11,1880.19,1517.88
LD00017050,2627.36,2196.71,2401.52
LD00017051,2070.46,1425.84,2183.84
LD00017052,2989.78,1672.48,1767.38
LD00017053,2324.42,2443.0,2506.58
LD00017054,2057.97,2158.88,2257.91
LD00017055,1870.13,2099.54,2044.83
LD00017056,2727.92,2290.64,2220.19
LD00017057,2855.16,1887.35,1893.54
LD00017058,1702.05,1223.72,2608.85
LD00017059,1521.3,2414.29,1969.61
LD00017060,2948.93,2158.24,1766.26
LD00017061,2289.78,1244.69,2351.3
LD00017062,2780.04,1586.71,2440.91
LD00017063,1665.12,1817.06,2647.39
LD00017064,1902.86,1292.82,2658.86
LD00017065,1956.35,1359.63,1423.4
LD00017066,1874.9,1942.79,1573.08
LD00017067,2108.0,1989.91,1955.36
LD00017068,1772.7,1444.75,2002.82
LD00017069,1618.09,1939.83,2161.56
LD00017070,1931.42,2151.71,2335.88
LD00017071,1503.14,2470.07,1485.13
LD00017072,1667.25,1484.07,2184.62
LD00017073,2738.38,1551.68,2578.0
LD00017074,2106.48,1963.48,1840.26
LD00017075,1788.12,1310.59,2760.31
LD00017076,2584.54,1918.09,2397.61
LD00017077,1802.58,1686.56,2087.25
LD00017078,1882.79,1707.79,2338.74
LD00017079,2464.59,2488.19,1676.61
LD00017080,2535.05,1697.4,2494.94
LD00017081,2764.53,2034.49,2221.18
LD00017082,1571.95,2309.09,1594.45
LD00017083,2906.32,1310.07,2469.57
LD00017084,2796.13,1875.13,1976.97
LD00017085,2737.05,1328.73,2303.87
LD00017086,2040.38,1545.94,1505.38
LD00017087,2784.16,2418.55,2104.98
LD00017088,2116.17,2315.73,1658.64
LD00017089,1572.55,2123.47,2246.27
LD00017090,1522.99,2463.86,1928.83
LD00017091,1507.63,1608.33,2480.13
LD00017092,2016.94,2330.48,2367.77
LD00017093,1969.19,2136.22,2213.47
LD00017094,1862.4,2005.28,2110.12
LD00017095,2140.59,1939.94,2413.44
LD00017096,1994.73,2247.02,1703.9
LD00017097,2912.62,1302.88,1831.64
LD00017098,2519.75,1920.92,2097.36
LD00017099,2299.62,1828.21,1968.16
LD00017100,1878.23,2414.67,1913.33
LD00017101,2040.68,1574.03,2450.63
LD00017102,2978.36,2130.57,1898.54
LD00017103,2617.72,1865.07,2693.57
LD00017104,2446.27,1661.53,1460.86
LD00017105,1933.49,1460.48,2530.6
LD00017106,1961.81,2371.78,1590.13
LD00017107,2090.07,1922.84,1725.33
LD00017108,2518.83,2407.82,2579.25
LD00017109,2492.0,1507.11,1923.77
LD00017110,1598.47,2287.04,2516.21
LD00017111,1904.17,1224.92,1624.84
LD00017112,1600.63,2005.46,1756.99
LD00017113,2581.45,2454.83,1977.22
LD00017114,2086.59,1636.02,2222.24
LD00017115,1821.06,1826.33,2337.87
LD00017116,2540.7,1777.08,2185.11
LD00017117,2790.53,2253.91,1709.74
LD00017118,2684.54,1515.82,2780.55
LD00017119,2010.17,2266.62,1404.04
LD00017120,2201.87,1240.22,2207.75
LD00017121,2255.11,1271.18,2415.6
LD00017122,1712.26,2471.74,2214.2
LD00017123,1870.49,2333.42,2021.19
LD00017124,1648.32,1999.63,2067.58
LD00017125,2183.93,2183.92,1563.73
LD00017126,2353.01,1291.15,2410.99
LD00017127,1977.86,1879.33,1954.82
LD00017128,2574.96,1223.31,2120.76
LD00017129,1783.96,1555.65,2123.63
LD00017130,2908.49,2209.04,2759.23
LD00017131,2724.45,2333.05,1739.46
LD00017132,1609.25,1523.18,2509.58
LD00017133,2024.46,1447.96,2441.42
LD00017134,1661.98,2218.85,1768.8
LD00017135,2960.25,1828.95,1553.12
LD00017136,2832.52,1957.7,2171.25
LD00017137,1920.03,1486.81,2765.09
LD00017138,1501.21,2194.16,1758.4
LD00017139,2524.89,2282.1,2163.97
LD00017140,2516.31,2326.55,1505.84
LD00017141,2071.3,1850.48,2596.89
LD00017142,1621.02,1560.72,2761.96
LD00017143,1504.65,1281.62,1583.44
LD00017144,2827.66,2114.36,1400.73
LD00017145,1558.46,1647.19,1438.17
LD00017146,1572.74,2065.07,1978.04
LD00017147,2708.49,1210.04,2285.23
LD00017148,1820.59,2255.27,1402.35
LD00017149,1737.94,2366.4,2393.08
LD00017150,2447.35,1591.09,2487.27
LD00017151,1546.06,1486.39,1932.04
LD00017152,2013.76,2419.67,1658.07
LD00017153,2224.06,1384.54,1638.5
LD00017154,2896.69,2458.69,1609.29
LD00017155,1578.22,1741.09,2478.45
LD00017156,2905.23,2067.5,1980.5
LD00017157,2647.39,1363.92,1684.13
LD00017158,2900.55,2046.25,2732.2
LD00017159,2708.03,1211.89,2795.65
LD00017160,2227.63,1442.16,2431.09
LD00017161,2468.61,1656.73,2480.03
LD00017162,2514.99,1766.17,2580.41
LD00017163,2612.82,1732.31,1750.74
LD00017164,2732.53,2168.64,2474.29
LD00017165,2879.23,2396.95,1842.24
LD00017166,2219.03,1917.17,2792.69
LD00017167,2197.38,2352.82,2173.14
LD00017168,1750.88,2011.46,2071.81
LD00017169,2914.04,2257.98,2212.6
LD00017170,2977.28,1295.44,2015.5
LD00017171,2594.8,1777.79,1886.45
LD00017172,1862.49,1532.52,1631.46
LD00017173,1636.39,1979.26,1623.1
LD00017174,1537.22,1261.91,1948.61
LD00017175,2805.8,2401.95,1804.62
LD00017176,1889.45,1940.09,2252.81
LD00017177,2797.88,1629.86,1954.45
LD00017178,1577.54,1763.18,1788.73
LD00017179,1983.15,1624.86,1545.33
LD00017180,2170.29,1618.72,1581.23
LD00017181,2652.1,1844.27,2743.55
LD00017182,2857.35,1834.89,2638.58
LD00017183,2564.81,1412.57,1704.87
LD00017184,1762.26,1861.74,2475.58
LD00017185,2899.24,1373.83,2757.25
LD00017186,2031.82,1623.58,1584.9
LD00017187,1544.74,2205.53,1471.33
LD00017188,1877.83,1523.06,2119.38
LD00017189,2189.55,1372.73,2707.78
LD00017190,2746.24,2177.37,2694.15
LD00017191,1581.98,2173.36,1985.62
LD00017192,1692.16,1609.76,2198.83
LD00017193,1854.82,1451.1,1644.02
LD00017194,1906.55,2011.49,2268.71
LD00017195,1786.45,1328.73,2791.41
LD00017196,2566.14,1792.49,1678.53
LD00017197,2315.61,1793.85,1480.23
LD00017198,2541.63,2391.06,2263.64
LD00017199,1676.93,2293.06,2758.01
LD00017200,1540.1,2173.78,1442.32
LD00017201,2059.72,1875.44,2469.6
LD00017202,2936.25,1219.38,1476.6
LD00017203,1750.77,1816.71,2709.35
LD00017204,2816.25,1548.24,1830.27
LD00017205,2470.41,2231.1,2212.71
LD00017206,2514.67,1488.72,1736.57
LD00017207,1597.52,1758.39,2664.32
LD00017208,2232.56,1920.15,2695.08
LD00017209,2496.06,2122.23,2656.2
LD00017210,2677.46,1477.55,1646.13
LD00017211,1668.24,1265.88,1960.6
LD00017212,1587.41,2236.24,2679.79
LD00017213,2316.57,1421.56,2181.12
LD00017214,2960.66,1661.21,2235.22
LD00017215,1815.5,1859.36,2081.68
LD00017216,1561.53,1934.85,2468.43
LD00017217,2837.24,1917.87,1539.26
LD00017218,1838.78,2216.9,2647.62
LD00017219,2141.52,1969.47,2534.69
LD00017220,2123.53,1859.81,1668.58
LD00017221,2162.15,2059.91,2202.2
LD00017222,2242.55,1223.84,2047.69
LD00017223,2475.16,1483.94,1519.38
LD00017224,2864.95,2360.03,2732.9
LD00017225,2870.83,1800.71,2222.47
LD00017226,1715.31,1603.27,2369.62
LD00017227,2365.58,2049.86,1807.42
LD00017228,1715.04,1715.24,2609.8
LD00017229,2563.22,1519.73,1623.08
LD00017230,2967.72,1972.21,2252.28
LD00017231,1552.05,1821.25,1432.4
LD00017232,2105.12,2020.84,1451.52
LD00017233,2961.0,1508.46,2163.69
LD00017234,2424.26,2201.28,2631.48
LD00017235,2480.95,1343.37,2480.39
LD00017236,2503.62,1285.68,1743.4
LD00017237,2994.76,2181.56,2387.88
LD00017238,2561.81,1921.28,1712.54
LD00017239,2119.36,1454.84,1548.99
LD00017240,2386.03,2316.35,1448.1
LD00017241,2063.35,2155.64,2076.99
LD00017242,2339.71,2307.79,2608.16
LD00017243,2908.49,2038.99,1696.1
LD00017244,2476.18,1745.37,1920.61
LD00017245,2801.86,1392.35,2078.88
LD00017246,1769.66,2470.02,1873.9
LD00017247,1664.28,1955.34,2779.78
LD00017248,1974.75,2326.57,1721.62
LD00017249,2169.82,1533.28,1926.08
LD00017250,2912.68,1854.63,1798.56
LD00017251,2193.79,1970.85,2626.59
LD00017252,2165.39,2125.01,1779.55
LD00017253,2094.09,2111.98,2489.77
LD00017254,2562.7,2108.3,2204.29
LD00017255,2627.52,1430.3,2722.7
LD00017256,1956.02,2475.18,2764.01
LD00017257,2440.58,1384.02,1598.12
LD00017258,2014.39,1476.06,2381.64
LD00017259,2687.34,1955.54,1580.37
LD00017260,1788.64,1255.86,2154.63
LD00017261,1996.43,1611.88,2515.34
LD00017262,2306.08,2499.76,2656.72
LD00017263,2593.41,1872.36,1992.4
LD00017264,2220.9,1461.08,2657.26
LD00017265,1698.69,1313.67,2259.54
LD00017266,2869.29,1389.99,2701.85
LD00017267,2100.24,1651.31,2275.45
LD00017268,1505.45,1907.97,1434.05
LD00017269,1693.53,1824.91,2699.93
LD00017270,2708.57,1778.18,1902.19
LD00017271,2228.73,1570.08,2026.33
LD00017272,2126.46,2018.7,1856.83
LD00017273,1559.73,1712.15,2057.44
LD00017274,2701.03,2076.77,1666.42
LD00017275,2053.93,1390.24,2133.27
LD00017276,2639.48,2472.41,1863.77
LD00017277,2956.01,1483.19,2150.37
LD00017278,2430.66,2197.4,2090.54
LD00017279,2381.46,1804.65,2549.93
LD00017280,2043.57,2358.65,2246.01
LD00017281,1537.69,1316.88,1616.58
LD00017282,2678.0,1272.66,2524.79
LD00017283,2294.7,2485.44,2550.14
LD00017284,2416.58,1278.53,1487.5
LD00017285,2972.96,2489.31,1481.45
LD00017286,2445.87,2213.57,2620.63
LD00017287,2868.73,1818.84,2174.28
LD00017288,2115.55,2159.09,1442.43
LD00017289,1903.06,1286.2,1471.06
LD00017290,2230.65,1932.56,2628.56
LD00017291,1997.14,1527.74,2663.56
LD00017292,1965.4,1796.99,2636.59
LD00017293,2102.76,2404.18,2563.16
LD00017294,2915.63,1795.06,2254.42
LD00017295,1674.88,1364.18,2444.58
LD00017296,2818.38,1985.63,2048.82
LD00017297,2417.95,2455.51,1581.62
LD00017298,2207.1,1412.7,2100.09
LD00017299,1631.87,1216.01,2092.5
LD00017300,1793.28,2175.63,2114.85
LD00017301,2353.92,2285.51,1795.03
LD00017302,2602.22,1291.46,1785.7
LD00017303,2862.26,1893.79,1629.37
LD00017304,2429.2,1820.89,2040.46
LD00017305,2848.91,1529.42,2509.58
LD00017306,2277.24,1724.84,2725.0
LD00017307,2102.06,2450.02,1924.61
LD00017308,2128.08,1565.17,2264.79
LD00017309,2439.72,1836.02,2457.24
LD00017310,1518.58,2316.01,2759.46
LD00017311,1724.74,2044.86,1403.47
LD00017312,2308.05,1972.86,1481.15
LD00017313,2723.05,1306.89,1551.96
LD00017314,1910.38,2203.9,2093.45
LD00017315,2545.39,1769.95,1815.83
LD00017316,2398.42,1467.38,1863.95
LD00017317,2248.0,1382.78,1973.83
LD00017318,2196.14,1365.92,1498.04
LD00017319,2310.06,2457.65,1617.44
LD00017320,2993.07,2194.39,2545.93
LD00017321,1756.79,1691.02,2376.39
LD00017322,2962.23,2184.97,2797.68
LD00017323,1925.39,1971.78,2555.6
LD00017324,2403.59,1334.55,2189.22
LD00017325,1689.72,2101.1,1910.74
LD00017326,2255.59,1718.24,2712.53
LD00017327,1591.43,2466.27,1437.36
LD00017328,1524.27,1413.76,2080.25
LD00017329,1682.53,1679.98,2766.11
LD00017330,2824.75,1390.42,2557.26
LD00017331,1549.26,1224.53,1584.15
LD00017332,1509.03,2263.56,2390.13
LD00017333,2768.54,1527.09,2168.73
LD00017334,2674.68,2120.06,1443.79
LD00017335,2760.46,2394.77,1977.87
LD00017336,2437.5,1766.56,1695.81
LD00017337,1693.21,1227.09,2233.64
LD00017338,2626.53,1831.42,1895.96
LD00017339,2709.26,1923.23,2332.18
LD00017340,1593.76,1279.76,2563.16
LD00017341,2585.82,2360.85,2256.42
LD00017342,2157.08,1423.62,1498.35
LD00017343,2335.49,2438.7,1906.53
LD00017344,2011.61,2179.82,1647.96
LD00017345,1640.34,1551.49,2142.93
LD00017346,2906.12,1871.26,2121.15
LD00017347,2363.89,2333.88,1959.09
LD00017348,1644.29,2283.97,2115.99
LD00017349,2657.42,1843.25,2193.08
LD00017350,2286.49,2067.13,2684.7
LD00017351,2561.16,1815.44,2627.58
LD00017352,2783.94,2076.4,2217.44
LD00017353,1661.94,1673.04,1811.14
LD00017354,2220.6,2091.68,2081.16
LD00017355,1516.04,1454.66,2068.21
LD00017356,2806.62,1657.06,2594.6
LD00017357,1581.47,1834.91,1601.94
LD00017358,2161.86,2251.36,1746.68
LD00017359,2791.62,2131.53,1901.52
LD00017360,2417.13,1242.74,2669.42
LD00017361,1872.7,2211.44,2028.27
LD00017362,2907.58,1993.15,1569.15
LD00017363,2214.58,2269.02,2366.55
LD00017364,2372.35,1444.31,2001.15
LD00017365,2956.73,2043.47,1638.64
LD00017366,1612.66,1702.93,2462.72
LD00017367,1696.4,1539.18,1510.08
LD00017368,1968.63,1689.47,1802.49
LD00017369,2058.48,1404.06,1848.72
LD00017370,2899.1,1306.54,2272.98
LD00017371,2832.53,1993.74,1514.22
LD00017372,2130.05,2138.31,2471.49
LD00017373,2949.69,2315.7,2623.68
LD00017374,2076.5,1207.74,1820.58
LD00017375,1664.96,1477.01,2691.56
LD00017376,2378.55,2068.89,2604.17
LD00017377,1939.44,1861.55,2009.15
LD00017378,1720.88,1826.36,2274.13
LD00017379,2932.76,1279.76,2736.62
LD00017380,2992.1,1351.6,1947.32
LD00017381,2704.07,2095.11,2655.15
