job_id,job_registration_datetime,contact_center_agent_id,mode_of_contact
JOB00203488,2026-08-04 09:00:00,CCA148,Call
JOB00203489,2026-08-02 09:00:00,CCA104,Call
JOB00203490,2026-07-31 09:00:00,CCA140,Call
JOB00203491,2026-08-04 09:00:00,CCA117,Call
JOB00203492,2026-08-02 09:00:00,CCA109,Visit
JOB00203493,2026-07-30 09:00:00,CCA132,Email
JOB00203494,2026-08-01 09:00:00,CCA102,Call
JOB00203495,2026-07-31 09:00:00,CCA129,App
JOB00203496,2026-08-03 09:00:00,CCA105,Call
JOB00203497,2026-08-05 09:00:00,CCA102,Email
JOB00203498,2026-08-01 09:00:00,CCA138,Email
JOB00203499,2026-08-01 09:00:00,CCA111,App
JOB00203500,2026-07-30 09:00:00,CCA104,Visit
JOB00203501,2026-08-02 09:00:00,CCA104,App
JOB00203502,2026-08-03 09:00:00,CCA149,Call
JOB00203503,2026-08-03 09:00:00,CCA104,Email
JOB00203504,2026-08-05 09:00:00,CCA147,Call
JOB00203505,2026-07-30 09:00:00,CCA104,Email
JOB00203506,2026-08-01 09:00:00,CCA124,Visit
JOB00203507,2026-08-04 09:00:00,CCA110,Email
JOB00203508,2026-08-01 09:00:00,CCA139,Call
JOB00203509,2026-08-02 09:00:00,CCA117,Visit
JOB00203510,2026-08-05 09:00:00,CCA108,Email
JOB00203511,2026-08-01 09:00:00,CCA132,App
JOB00203512,2026-07-30 09:00:00,CCA117,Visit
JOB00203513,2026-08-05 09:00:00,CCA146,Visit
JOB00203514,2026-08-04 09:00:00,CCA109,Visit
JOB00203515,2026-08-04 09:00:00,CCA146,Email
JOB00203516,2026-08-01 09:00:00,CCA128,Email
JOB00203517,2026-07-30 09:00:00,CCA106,App
JOB00203518,2026-08-04 09:00:00,CCA150,Email
JOB00203519,2026-08-05 09:00:00,CCA131,Call
JOB00203520,2026-08-05 09:00:00,CCA135,App
JOB00203521,2026-08-03 09:00:00,CCA105,App
JOB00203522,2026-08-01 09:00:00,CCA113,Call
JOB00203523,2026-08-02 09:00:00,CCA143,Email
JOB00203524,2026-07-31 09:00:00,CCA102,Call
JOB00203525,2026-08-05 09:00:00,CCA101,App
JOB00203526,2026-07-30 09:00:00,CCA107,Email
JOB00203527,2026-08-05 09:00:00,CCA105,Email
JOB00203528,2026-07-30 09:00:00,CCA120,Email
JOB00203529,2026-08-01 09:00:00,CCA136,Email
JOB00203530,2026-08-04 09:00:00,CCA118,App
JOB00203531,2026-07-30 09:00:00,CCA120,Call
JOB00203532,2026-07-30 09:00:00,CCA118,Email
JOB00203533,2026-08-04 09:00:00,CCA106,Email
JOB00203534,2026-08-02 09:00:00,CCA127,Visit
JOB00203535,2026-08-05 09:00:00,CCA103,Visit
JOB00203536,2026-08-04 09:00:00,CCA133,Email
JOB00203537,2026-08-03 09:00:00,CCA116,Visit
JOB00203538,2026-07-31 09:00:00,CCA137,App
JOB00203539,2026-08-02 09:00:00,CCA141,App
JOB00203540,2026-08-04 09:00:00,CCA129,App
JOB00203541,2026-07-31 09:00:00,CCA136,App
JOB00203542,2026-08-04 09:00:00,CCA121,Call
JOB00203543,2026-08-01 09:00:00,CCA122,Visit
JOB00203544,2026-08-03 09:00:00,CCA116,Call
JOB00203545,2026-08-04 09:00:00,CCA128,Call
JOB00203546,2026-08-02 09:00:00,CCA140,Visit
JOB00203547,2026-08-02 09:00:00,CCA114,Visit
JOB00203548,2026-07-31 09:00:00,CCA128,Visit
JOB00203549,2026-08-03 09:00:00,CCA140,Visit
JOB00203550,2026-08-02 09:00:00,CCA144,Email
JOB00203551,2026-07-31 09:00:00,CCA121,Visit
JOB00203552,2026-08-05 09:00:00,CCA109,Visit
JOB00203553,2026-07-30 09:00:00,CCA114,App
JOB00203554,2026-07-31 09:00:00,CCA145,Visit
JOB00203555,2026-08-05 09:00:00,CCA112,Email
JOB00203556,2026-08-04 09:00:00,CCA129,Email
JOB00203557,2026-08-02 09:00:00,CCA142,Visit
JOB00203558,2026-07-30 09:00:00,CCA117,Visit
JOB00203559,2026-08-01 09:00:00,CCA110,App
JOB00203560,2026-08-03 09:00:00,CCA140,Visit
JOB00203561,2026-08-05 09:00:00,CCA108,Email
JOB00203562,2026-08-02 09:00:00,CCA148,Visit
JOB00203563,2026-08-04 09:00:00,CCA110,Call
JOB00203564,2026-07-30 09:00:00,CCA148,Email
JOB00203565,2026-07-31 09:00:00,CCA101,Call
JOB00203566,2026-07-31 09:00:00,CCA112,App
JOB00203567,2026-08-02 09:00:00,CCA141,Email
JOB00203568,2026-07-30 09:00:00,CCA125,Visit
JOB00203569,2026-08-02 09:00:00,CCA130,Email
JOB00203570,2026-08-03 09:00:00,CCA145,Visit
JOB00203571,2026-08-01 09:00:00,CCA144,Email
JOB00203572,2026-08-03 09:00:00,CCA146,Call
JOB00203573,2026-08-02 09:00:00,CCA144,Visit
JOB00203574,2026-08-02 09:00:00,CCA109,Email
JOB00203575,2026-08-01 09:00:00,CCA108,App
JOB00203576,2026-07-30 09:00:00,CCA113,Visit
JOB00203577,2026-07-31 09:00:00,CCA130,Call
JOB00203578,2026-08-03 09:00:00,CCA111,Call
JOB00203579,2026-08-05 09:00:00,CCA123,App
JOB00203580,2026-08-02 09:00:00,CCA111,Call
JOB00203581,2026-08-02 09:00:00,CCA105,Visit
JOB00203582,2026-08-01 09:00:00,CCA125,App
JOB00203583,2026-08-04 09:00:00,CCA103,Visit
JOB00203584,2026-08-01 09:00:00,CCA122,Email
JOB00203585,2026-08-01 09:00:00,CCA102,Visit
JOB00203586,2026-08-05 09:00:00,CCA140,App
JOB00203587,2026-08-01 09:00:00,CCA146,Call
JOB00203588,2026-08-04 09:00:00,CCA103,App
JOB00203589,2026-08-01 09:00:00,CCA125,Call
JOB00203590,2026-08-05 09:00:00,CCA104,Call
JOB00203591,2026-08-05 09:00:00,CCA121,Call
JOB00203592,2026-08-02 09:00:00,CCA103,App
JOB00203593,2026-08-05 09:00:00,CCA150,App
JOB00203594,2026-08-02 09:00:00,CCA119,Visit
JOB00203595,2026-08-05 09:00:00,CCA107,Call
JOB00203596,2026-08-01 09:00:00,CCA140,Email
JOB00203597,2026-08-01 09:00:00,CCA107,Email
JOB00203598,2026-08-03 09:00:00,CCA139,App
JOB00203599,2026-08-02 09:00:00,CCA101,Email
JOB00203600,2026-08-02 09:00:00,CCA119,App
JOB00203601,2026-08-05 09:00:00,CCA115,App
JOB00203602,2026-08-04 09:00:00,CCA132,Call
JOB00203603,2026-08-05 09:00:00,CCA142,Call
JOB00203604,2026-08-02 09:00:00,CCA134,Email
JOB00203605,2026-07-30 09:00:00,CCA106,Call
JOB00203606,2026-08-02 09:00:00,CCA128,Visit
JOB00203607,2026-07-31 09:00:00,CCA111,Visit
JOB00203608,2026-07-31 09:00:00,CCA124,Email
JOB00203609,2026-08-05 09:00:00,CCA130,Visit
JOB00203610,2026-08-04 09:00:00,CCA131,App
JOB00203611,2026-07-31 09:00:00,CCA150,Email
JOB00203612,2026-08-05 09:00:00,CCA131,Visit
JOB00203613,2026-08-04 09:00:00,CCA146,Email
JOB00203614,2026-08-04 09:00:00,CCA111,Call
JOB00203615,2026-08-03 09:00:00,CCA109,App
JOB00203616,2026-07-31 09:00:00,CCA139,App
JOB00203617,2026-08-02 09:00:00,CCA144,App
JOB00203618,2026-07-30 09:00:00,CCA149,App
JOB00203619,2026-08-01 09:00:00,CCA112,App
JOB00203620,2026-07-31 09:00:00,CCA138,Email
JOB00203621,2026-08-03 09:00:00,CCA148,Visit
JOB00203622,2026-08-02 09:00:00,CCA140,Call
JOB00203623,2026-07-31 09:00:00,CCA119,App
JOB00203624,2026-08-01 09:00:00,CCA132,Email
JOB00203625,2026-08-01 09:00:00,CCA127,Visit
JOB00203626,2026-08-03 09:00:00,CCA133,Call
JOB00203627,2026-07-31 09:00:00,CCA111,Email
JOB00203628,2026-07-30 09:00:00,CCA103,Visit
JOB00203629,2026-07-31 09:00:00,CCA144,Visit
JOB00203630,2026-07-31 09:00:00,CCA110,Visit
JOB00203631,2026-07-30 09:00:00,CCA132,Visit
JOB00203632,2026-08-01 09:00:00,CCA140,Call
JOB00203633,2026-08-05 09:00:00,CCA119,Call
JOB00203634,2026-08-02 09:00:00,CCA116,Visit
JOB00203635,2026-07-30 09:00:00,CCA135,App
JOB00203636,2026-07-31 09:00:00,CCA149,Email
JOB00203637,2026-07-31 09:00:00,CCA111,Email
JOB00203638,2026-07-30 09:00:00,CCA141,App
JOB00203639,2026-07-30 09:00:00,CCA102,App
JOB00203640,2026-08-03 09:00:00,CCA149,Visit
JOB00203641,2026-08-03 09:00:00,CCA150,Visit
JOB00203642,2026-07-31 09:00:00,CCA127,Visit
JOB00203643,2026-08-01 09:00:00,CCA117,Visit
JOB00203644,2026-08-04 09:00:00,CCA138,Email
JOB00203645,2026-08-03 09:00:00,CCA127,Email
JOB00203646,2026-08-05 09:00:00,CCA142,Visit
JOB00203647,2026-08-05 09:00:00,CCA116,Call
JOB00203648,2026-08-02 09:00:00,CCA126,Call
JOB00203649,2026-08-02 09:00:00,CCA121,Visit
JOB00203650,2026-07-30 09:00:00,CCA149,Visit
JOB00203651,2026-08-01 09:00:00,CCA140,Call
JOB00203652,2026-08-01 09:00:00,CCA121,Visit
JOB00203653,2026-07-30 09:00:00,CCA111,App
JOB00203654,2026-08-03 09:00:00,CCA127,Email
JOB00203655,2026-08-03 09:00:00,CCA149,App
JOB00203656,2026-08-01 09:00:00,CCA121,Visit
JOB00203657,2026-08-04 09:00:00,CCA110,Call
JOB00203658,2026-08-03 09:00:00,CCA110,Call
JOB00203659,2026-08-02 09:00:00,CCA147,Visit
JOB00203660,2026-08-03 09:00:00,CCA123,Visit
JOB00203661,2026-08-04 09:00:00,CCA129,Call
JOB00203662,2026-08-05 09:00:00,CCA119,Email
JOB00203663,2026-08-01 09:00:00,CCA132,Visit
JOB00203664,2026-08-03 09:00:00,CCA105,App
JOB00203665,2026-08-04 09:00:00,CCA113,Call
JOB00203666,2026-08-01 09:00:00,CCA141,App
JOB00203667,2026-08-01 09:00:00,CCA125,Call
JOB00203668,2026-08-03 09:00:00,CCA110,Visit
JOB00203669,2026-07-31 09:00:00,CCA149,Email
JOB00203670,2026-08-01 09:00:00,CCA117,Call
JOB00203671,2026-08-05 09:00:00,CCA150,App
JOB00203672,2026-08-01 09:00:00,CCA118,Email
JOB00203673,2026-08-01 09:00:00,CCA138,Visit
JOB00203674,2026-07-30 09:00:00,CCA149,Call
JOB00203675,2026-07-31 09:00:00,CCA119,Email
JOB00203676,2026-08-01 09:00:00,CCA100,App
JOB00203677,2026-08-03 09:00:00,CCA134,Visit
JOB00203678,2026-08-01 09:00:00,CCA124,Call
JOB00203679,2026-08-01 09:00:00,CCA124,Call
JOB00203680,2026-08-01 09:00:00,CCA120,App
JOB00203681,2026-08-03 09:00:00,CCA121,Call
JOB00203682,2026-08-01 09:00:00,CCA107,Email
JOB00203683,2026-08-02 09:00:00,CCA115,Email
JOB00203684,2026-08-03 09:00:00,CCA138,Call
JOB00203685,2026-07-31 09:00:00,CCA135,Call
JOB00203686,2026-08-04 09:00:00,CCA146,Call
JOB00203687,2026-08-05 09:00:00,CCA120,Email
JOB00203688,2026-08-02 09:00:00,CCA119,Call
JOB00203689,2026-08-02 09:00:00,CCA129,App
JOB00203690,2026-08-04 09:00:00,CCA141,App
JOB00203691,2026-07-30 09:00:00,CCA111,App
JOB00203692,2026-07-31 09:00:00,CCA101,Visit
JOB00203693,2026-08-03 09:00:00,CCA115,Visit
JOB00203694,2026-08-02 09:00:00,CCA103,Email
JOB00203695,2026-08-05 09:00:00,CCA140,Call
JOB00203696,2026-07-30 09:00:00,CCA125,Call
JOB00203697,2026-08-04 09:00:00,CCA146,App
JOB00203698,2026-08-01 09:00:00,CCA102,Visit
JOB00203699,2026-08-02 09:00:00,CCA148,Email
JOB00203700,2026-08-05 09:00:00,CCA129,App
JOB00203701,2026-07-31 09:00:00,CCA134,App
JOB00203702,2026-08-05 09:00:00,CCA149,Email
JOB00203703,2026-07-31 09:00:00,CCA134,Call
JOB00203704,2026-08-01 09:00:00,CCA101,Email
JOB00203705,2026-08-03 09:00:00,CCA107,Visit
JOB00203706,2026-08-02 09:00:00,CCA127,Visit
JOB00203707,2026-08-03 09:00:00,CCA145,Visit
JOB00203708,2026-08-03 09:00:00,CCA138,Call
JOB00203709,2026-08-05 09:00:00,CCA107,App
JOB00203710,2026-07-31 09:00:00,CCA146,Visit
JOB00203711,2026-08-04 09:00:00,CCA106,Call
JOB00203712,2026-08-03 09:00:00,CCA126,Email
JOB00203713,2026-08-05 09:00:00,CCA142,App
JOB00203714,2026-08-04 09:00:00,CCA101,Visit
JOB00203715,2026-08-01 09:00:00,CCA103,Visit
JOB00203716,2026-08-02 09:00:00,CCA142,App
JOB00203717,2026-07-30 09:00:00,CCA146,Visit
JOB00203718,2026-07-31 09:00:00,CCA135,Visit
JOB00203719,2026-08-01 09:00:00,CCA117,App
JOB00203720,2026-08-01 09:00:00,CCA142,Visit
JOB00203721,2026-08-02 09:00:00,CCA111,Visit
JOB00203722,2026-08-02 09:00:00,CCA103,Email
JOB00203723,2026-07-31 09:00:00,CCA127,Visit
JOB00203724,2026-08-05 09:00:00,CCA114,Visit
JOB00203725,2026-08-01 09:00:00,CCA126,Call
JOB00203726,2026-07-30 09:00:00,CCA122,App
JOB00203727,2026-08-05 09:00:00,CCA122,Visit
JOB00203728,2026-07-31 09:00:00,CCA142,Call
JOB00203729,2026-07-31 09:00:00,CCA136,Visit
JOB00203730,2026-07-30 09:00:00,CCA134,App
JOB00203731,2026-08-05 09:00:00,CCA111,App
JOB00203732,2026-08-04 09:00:00,CCA141,App
JOB00203733,2026-08-02 09:00:00,CCA131,App
JOB00203734,2026-08-03 09:00:00,CCA150,Email
JOB00203735,2026-08-02 09:00:00,CCA108,Visit
JOB00203736,2026-08-01 09:00:00,CCA146,Call
JOB00203737,2026-08-03 09:00:00,CCA140,App
JOB00203738,2026-08-01 09:00:00,CCA140,Visit
JOB00203739,2026-08-03 09:00:00,CCA111,Visit
JOB00203740,2026-07-30 09:00:00,CCA147,App
JOB00203741,2026-08-04 09:00:00,CCA141,Email
JOB00203742,2026-07-30 09:00:00,CCA136,Email
JOB00203743,2026-08-04 09:00:00,CCA138,Call
JOB00203744,2026-08-01 09:00:00,CCA128,Email
JOB00203745,2026-08-05 09:00:00,CCA115,Visit
JOB00203746,2026-08-01 09:00:00,CCA125,Email
JOB00203747,2026-08-03 09:00:00,CCA110,Email
JOB00203748,2026-08-01 09:00:00,CCA130,Email
JOB00203749,2026-08-03 09:00:00,CCA122,Call
JOB00203750,2026-07-30 09:00:00,CCA126,Visit
JOB00203751,2026-08-02 09:00:00,CCA118,App
JOB00203752,2026-08-02 09:00:00,CCA132,Email
JOB00203753,2026-08-01 09:00:00,CCA117,App
JOB00203754,2026-08-03 09:00:00,CCA143,App
JOB00203755,2026-08-05 09:00:00,CCA130,Visit
JOB00203756,2026-07-31 09:00:00,CCA145,Call
JOB00203757,2026-07-30 09:00:00,CCA128,Email
JOB00203758,2026-08-04 09:00:00,CCA137,App
JOB00203759,2026-07-31 09:00:00,CCA149,Email
JOB00203760,2026-07-31 09:00:00,CCA101,Email
JOB00203761,2026-08-05 09:00:00,CCA106,Email
JOB00203762,2026-07-31 09:00:00,CCA138,App
JOB00203763,2026-08-03 09:00:00,CCA103,Visit
JOB00203764,2026-07-31 09:00:00,CCA149,App
JOB00203765,2026-08-05 09:00:00,CCA105,Email
JOB00203766,2026-08-02 09:00:00,CCA148,Visit
JOB00203767,2026-08-05 09:00:00,CCA136,App
JOB00203768,2026-08-03 09:00:00,CCA111,Visit
JOB00203769,2026-07-30 09:00:00,CCA111,Call
JOB00203770,2026-08-04 09:00:00,CCA102,Call
JOB00203771,2026-08-01 09:00:00,CCA117,Visit
JOB00203772,2026-08-03 09:00:00,CCA138,App
JOB00203773,2026-08-02 09:00:00,CCA116,Email
JOB00203774,2026-07-30 09:00:00,CCA125,Call
JOB00203775,2026-08-03 09:00:00,CCA140,Visit
JOB00203776,2026-08-04 09:00:00,CCA106,Call
JOB00203777,2026-08-01 09:00:00,CCA106,Email
JOB00203778,2026-08-03 09:00:00,CCA133,App
JOB00203779,2026-08-05 09:00:00,CCA104,App
JOB00203780,2026-08-03 09:00:00,CCA101,Visit
JOB00203781,2026-08-05 09:00:00,CCA131,Call
JOB00203782,2026-08-05 09:00:00,CCA140,Email
JOB00203783,2026-08-01 09:00:00,CCA150,App
JOB00203784,2026-08-03 09:00:00,CCA142,Call
JOB00203785,2026-08-01 09:00:00,CCA104,Call
JOB00203786,2026-08-05 09:00:00,CCA123,Call
JOB00203787,2026-08-01 09:00:00,CCA122,Visit
JOB00203788,2026-07-31 09:00:00,CCA137,Call
JOB00203789,2026-08-02 09:00:00,CCA149,Visit
JOB00203790,2026-07-31 09:00:00,CCA136,Call
JOB00203791,2026-08-04 09:00:00,CCA100,App
JOB00203792,2026-08-05 09:00:00,CCA132,App
JOB00203793,2026-07-31 09:00:00,CCA109,Visit
JOB00203794,2026-08-03 09:00:00,CCA118,App
JOB00203795,2026-08-01 09:00:00,CCA117,App
JOB00203796,2026-07-31 09:00:00,CCA128,Visit
JOB00203797,2026-08-04 09:00:00,CCA111,Visit
JOB00203798,2026-08-03 09:00:00,CCA116,Email
JOB00203799,2026-08-01 09:00:00,CCA107,App
JOB00203800,2026-08-01 09:00:00,CCA146,Visit
JOB00203801,2026-08-01 09:00:00,CCA112,Email
JOB00203802,2026-08-02 09:00:00,CCA144,Email
JOB00203803,2026-08-04 09:00:00,CCA126,Call
JOB00203804,2026-08-03 09:00:00,CCA126,App
JOB00203805,2026-08-04 09:00:00,CCA143,App
JOB00203806,2026-08-05 09:00:00,CCA104,Visit
JOB00203807,2026-08-01 09:00:00,CCA147,Email
JOB00203808,2026-07-31 09:00:00,CCA118,Call
JOB00203809,2026-08-01 09:00:00,CCA122,Call
JOB00203810,2026-07-30 09:00:00,CCA101,App
JOB00203811,2026-07-30 09:00:00,CCA114,App
JOB00203812,2026-07-30 09:00:00,CCA150,Email
JOB00203813,2026-08-05 09:00:00,CCA131,Email
JOB00203814,2026-07-30 09:00:00,CCA103,Email
JOB00203815,2026-08-04 09:00:00,CCA149,Email
JOB00203816,2026-08-04 09:00:00,CCA110,Call
JOB00203817,2026-08-05 09:00:00,CCA114,Visit
JOB00203818,2026-08-01 09:00:00,CCA141,Visit
JOB00203819,2026-08-04 09:00:00,CCA132,Email
JOB00203820,2026-08-03 09:00:00,CCA123,Call
JOB00203821,2026-08-04 09:00:00,CCA112,Call
JOB00203822,2026-07-31 09:00:00,CCA135,Call
JOB00203823,2026-07-31 09:00:00,CCA139,Email
JOB00203824,2026-08-04 09:00:00,CCA117,App
JOB00203825,2026-08-04 09:00:00,CCA144,Visit
JOB00203826,2026-08-04 09:00:00,CCA100,Call
JOB00203827,2026-07-30 09:00:00,CCA122,Email
JOB00203828,2026-08-02 09:00:00,CCA132,Email
JOB00203829,2026-08-04 09:00:00,CCA120,Call
JOB00203830,2026-08-01 09:00:00,CCA141,Email
JOB00203831,2026-08-05 09:00:00,CCA108,Email
JOB00203832,2026-07-30 09:00:00,CCA147,Visit
JOB00203833,2026-08-01 09:00:00,CCA121,Visit
JOB00203834,2026-07-30 09:00:00,CCA147,Call
JOB00203835,2026-08-02 09:00:00,CCA111,App
JOB00203836,2026-08-01 09:00:00,CCA134,Call
JOB00203837,2026-08-03 09:00:00,CCA139,Call
JOB00203838,2026-07-31 09:00:00,CCA133,App
JOB00203839,2026-08-05 09:00:00,CCA109,Call
JOB00203840,2026-07-31 09:00:00,CCA113,App
JOB00203841,2026-08-01 09:00:00,CCA127,App
JOB00203842,2026-08-01 09:00:00,CCA139,App
JOB00203843,2026-07-31 09:00:00,CCA117,Visit
JOB00203844,2026-08-03 09:00:00,CCA114,Visit
JOB00203845,2026-07-30 09:00:00,CCA108,Call
JOB00203846,2026-07-31 09:00:00,CCA132,App
JOB00203847,2026-07-31 09:00:00,CCA123,App
JOB00203848,2026-08-04 09:00:00,CCA148,App
JOB00203849,2026-07-30 09:00:00,CCA119,Visit
JOB00203850,2026-08-04 09:00:00,CCA133,Email
JOB00203851,2026-08-04 09:00:00,CCA117,App
JOB00203852,2026-08-03 09:00:00,CCA100,App
JOB00203853,2026-08-02 09:00:00,CCA119,Call
JOB00203854,2026-08-05 09:00:00,CCA100,Visit
JOB00203855,2026-08-05 09:00:00,CCA117,Email
JOB00203856,2026-08-01 09:00:00,CCA133,Email
JOB00203857,2026-08-04 09:00:00,CCA134,Email
JOB00203858,2026-08-02 09:00:00,CCA111,Call
JOB00203859,2026-08-02 09:00:00,CCA105,App
JOB00203860,2026-07-31 09:00:00,CCA150,Email
JOB00203861,2026-08-03 09:00:00,CCA126,App
JOB00203862,2026-07-30 09:00:00,CCA127,Call
JOB00203863,2026-08-05 09:00:00,CCA150,Call
JOB00203864,2026-08-04 09:00:00,CCA136,Call
JOB00203865,2026-07-31 09:00:00,CCA104,Call
JOB00203866,2026-07-30 09:00:00,CCA145,App
JOB00203867,2026-08-02 09:00:00,CCA144,App
JOB00203868,2026-08-01 09:00:00,CCA120,Email
JOB00203869,2026-07-30 09:00:00,CCA145,Call
JOB00203870,2026-07-30 09:00:00,CCA129,Email
JOB00203871,2026-08-04 09:00:00,CCA143,Email
JOB00203872,2026-07-31 09:00:00,CCA116,Call
JOB00203873,2026-08-03 09:00:00,CCA143,Visit
JOB00203874,2026-08-03 09:00:00,CCA105,Visit
JOB00203875,2026-08-02 09:00:00,CCA134,Email
JOB00203876,2026-08-04 09:00:00,CCA123,Visit
JOB00203877,2026-08-02 09:00:00,CCA108,Visit
JOB00203878,2026-08-02 09:00:00,CCA107,App
JOB00203879,2026-07-30 09:00:00,CCA146,Email
JOB00203880,2026-08-03 09:00:00,CCA102,Call
JOB00203881,2026-08-04 09:00:00,CCA104,Email
JOB00203882,2026-08-03 09:00:00,CCA100,Call
JOB00203883,2026-08-04 09:00:00,CCA105,Email
JOB00203884,2026-08-01 09:00:00,CCA150,Visit
JOB00203885,2026-08-01 09:00:00,CCA148,Email
JOB00203886,2026-08-01 09:00:00,CCA148,Email
JOB00203887,2026-07-30 09:00:00,CCA129,Visit
JOB00203888,2026-07-30 09:00:00,CCA103,Call
JOB00203889,2026-07-31 09:00:00,CCA131,Call
JOB00203890,2026-08-01 09:00:00,CCA134,Visit
JOB00203891,2026-08-04 09:00:00,CCA142,Email
JOB00203892,2026-07-31 09:00:00,CCA145,Call
JOB00203893,2026-08-03 09:00:00,CCA112,Call
JOB00203894,2026-08-04 09:00:00,CCA132,Call
JOB00203895,2026-07-31 09:00:00,CCA112,Visit
JOB00203896,2026-08-04 09:00:00,CCA108,Visit
JOB00203897,2026-08-04 09:00:00,CCA126,App
JOB00203898,2026-08-02 09:00:00,CCA101,Visit
JOB00203899,2026-08-05 09:00:00,CCA115,App
JOB00203900,2026-07-30 09:00:00,CCA150,Visit
JOB00203901,2026-08-01 09:00:00,CCA141,App
JOB00203902,2026-08-04 09:00:00,CCA144,Call
JOB00203903,2026-08-04 09:00:00,CCA118,Email
JOB00203904,2026-07-31 09:00:00,CCA117,Email
JOB00203905,2026-08-04 09:00:00,CCA102,App
JOB00203906,2026-07-31 09:00:00,CCA103,Visit
JOB00203907,2026-07-30 09:00:00,CCA114,Visit
JOB00203908,2026-07-30 09:00:00,CCA120,Call
JOB00203909,2026-08-01 09:00:00,CCA138,Visit
JOB00203910,2026-08-02 09:00:00,CCA137,App
JOB00203911,2026-08-03 09:00:00,CCA141,Visit
JOB00203912,2026-07-30 09:00:00,CCA108,Call
JOB00203913,2026-08-01 09:00:00,CCA107,App
JOB00203914,2026-08-04 09:00:00,CCA139,App
JOB00203915,2026-08-04 09:00:00,CCA110,App
JOB00203916,2026-08-01 09:00:00,CCA145,Call
JOB00203917,2026-08-01 09:00:00,CCA117,Call
JOB00203918,2026-08-02 09:00:00,CCA119,Email
JOB00203919,2026-08-02 09:00:00,CCA143,App
JOB00203920,2026-08-04 09:00:00,CCA107,Email
JOB00203921,2026-07-30 09:00:00,CCA145,App
JOB00203922,2026-08-05 09:00:00,CCA141,Visit
JOB00203923,2026-07-30 09:00:00,CCA113,Call
JOB00203924,2026-07-31 09:00:00,CCA103,Call
JOB00203925,2026-08-05 09:00:00,CCA114,Call
JOB00203926,2026-08-02 09:00:00,CCA146,Email
JOB00203927,2026-07-31 09:00:00,CCA101,Visit
JOB00203928,2026-07-31 09:00:00,CCA142,Call
JOB00203929,2026-08-02 09:00:00,CCA121,App
JOB00203930,2026-07-30 09:00:00,CCA133,Call
JOB00203931,2026-08-05 09:00:00,CCA142,Call
JOB00203932,2026-08-01 09:00:00,CCA102,App
JOB00203933,2026-07-31 09:00:00,CCA120,Call
JOB00203934,2026-08-05 09:00:00,CCA102,Call
JOB00203935,2026-08-02 09:00:00,CCA124,App
JOB00203936,2026-07-31 09:00:00,CCA148,Visit
JOB00203937,2026-07-30 09:00:00,CCA114,App
JOB00203938,2026-08-03 09:00:00,CCA126,App
JOB00203939,2026-08-04 09:00:00,CCA103,Email
JOB00203940,2026-07-31 09:00:00,CCA128,Visit
JOB00203941,2026-08-01 09:00:00,CCA134,Call
JOB00203942,2026-07-31 09:00:00,CCA127,App
JOB00203943,2026-08-02 09:00:00,CCA147,Visit
JOB00203944,2026-07-31 09:00:00,CCA115,Call
JOB00203945,2026-08-02 09:00:00,CCA145,Call
JOB00203946,2026-08-03 09:00:00,CCA127,Email
JOB00203947,2026-08-03 09:00:00,CCA142,App
JOB00203948,2026-08-04 09:00:00,CCA102,Visit
JOB00203949,2026-08-02 09:00:00,CCA100,Visit
JOB00203950,2026-08-02 09:00:00,CCA109,Call
JOB00203951,2026-07-30 09:00:00,CCA102,App
JOB00203952,2026-08-04 09:00:00,CCA123,Email
JOB00203953,2026-08-01 09:00:00,CCA108,Call
JOB00203954,2026-08-03 09:00:00,CCA143,Call
JOB00203955,2026-07-30 09:00:00,CCA130,Visit
JOB00203956,2026-08-05 09:00:00,CCA144,Email
JOB00203957,2026-07-31 09:00:00,CCA142,Visit
JOB00203958,2026-08-01 09:00:00,CCA126,App
JOB00203959,2026-08-05 09:00:00,CCA137,Call
JOB00203960,2026-07-30 09:00:00,CCA112,Email
JOB00203961,2026-08-01 09:00:00,CCA135,App
JOB00203962,2026-08-01 09:00:00,CCA120,Call
JOB00203963,2026-08-04 09:00:00,CCA127,Visit
JOB00203964,2026-07-31 09:00:00,CCA126,Call
JOB00203965,2026-08-03 09:00:00,CCA130,Email
JOB00203966,2026-08-04 09:00:00,CCA128,Email
JOB00203967,2026-07-31 09:00:00,CCA106,Visit
JOB00203968,2026-07-30 09:00:00,CCA133,App
JOB00203969,2026-08-05 09:00:00,CCA147,App
JOB00203970,2026-08-01 09:00:00,CCA133,Visit
JOB00203971,2026-08-04 09:00:00,CCA101,Call
JOB00203972,2026-08-04 09:00:00,CCA132,Visit
JOB00203973,2026-08-03 09:00:00,CCA121,Call
JOB00203974,2026-08-01 09:00:00,CCA104,Email
JOB00203975,2026-08-04 09:00:00,CCA124,Visit
JOB00203976,2026-08-01 09:00:00,CCA119,Visit
JOB00203977,2026-07-31 09:00:00,CCA109,Email
JOB00203978,2026-07-31 09:00:00,CCA108,Visit
JOB00203979,2026-07-31 09:00:00,CCA104,App
JOB00203980,2026-08-01 09:00:00,CCA113,Call
JOB00203981,2026-07-31 09:00:00,CCA142,Email
JOB00203982,2026-08-03 09:00:00,CCA105,Visit
JOB00203983,2026-08-05 09:00:00,CCA144,App
JOB00203984,2026-08-03 09:00:00,CCA130,Visit
JOB00203985,2026-08-03 09:00:00,CCA141,Email
